P34712	HBWS01000236	GO:0016020,GO:0016020,GO:0016324,GO:0016324,GO:0016324,GO:0016020
Q28DE7	HBWS01000241	
Q9Y5L3	HBWS01000247	GO:0005886,GO:0005783,GO:0005886,GO:0016020,GO:0005886,GO:0005604,GO:0005886,GO:0005789,GO:0005886,GO:0070062
O18956	HBWS01000248	GO:0005886,GO:0016020,GO:0016020
Q5TYQ8	HBWS01000250	GO:0005634,GO:0005737,GO:0005634,GO:0016607,GO:0005634,GO:0016607,GO:0005634
A2RRH5	HBWS01000279	GO:0005654,GO:0005654,GO:0005654
Q78DX7	HBWS01000284	GO:0043235,GO:0005886,GO:0016020,GO:0009986,GO:0048471,GO:0005886
Q9Y3B9	HBWS01000288	GO:0030687
Q2KHU8	HBWS01000291	GO:0005850,GO:0005850
P98199	HBWS01000302	GO:0005802,GO:0005886,GO:0016020,GO:0005783,GO:0005886,GO:0016020,GO:1990531,GO:0005730,GO:0005794,GO:0005829,GO:0005886,GO:0005789,GO:0005886
Q6AXX1	HBWS01000304	
Q9C6B9	HBWS01000321	GO:0005737,GO:0005737
Q9M571	HBWS01000322	GO:0005737,GO:0005737
Q9QWK4	HBWS01000332	GO:0005886,GO:0016020,GO:0005576,GO:0005737,GO:0005886,GO:0009986,GO:0009986,GO:0009986,GO:0005576,GO:0005737
P21328	HBWS01000347	
B3EWZ5	HBWS01000363	GO:0016020,GO:0005576,GO:0005576
P17735	HBWS01000370	GO:0005829,GO:0005829,GO:0005575
Q8UVG0	HBWS01000374	GO:0005576,GO:0005576
Q5E980	HBWS01000379	GO:0016020,GO:0016020
E1BD59	HBWS01000384	GO:0005737,GO:0005737,GO:0005737
Q9P215	HBWS01000385	GO:0005634,GO:0005634,GO:0005634,GO:0005654
Q58D65	HBWS01000389	GO:0005737
Q8BG71	HBWS01000390	GO:0005737
Q9Z175	HBWS01000408	GO:0062023,GO:0005615,GO:0005615,GO:0005634,GO:0005737,GO:0016020,GO:0005576,GO:0005634,GO:0005737,GO:0005576,GO:0005634,GO:0005737,GO:0005576,GO:0005634,GO:0005737,GO:0005615,GO:0005576,GO:0005634,GO:0005737
P27448	HBWS01000413	GO:0005737,GO:0005737,GO:0005886,GO:0005737,GO:0005886,GO:0030425,GO:0005737,GO:0005886,GO:0016020,GO:0042995,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005737,GO:0005886,GO:0030425,GO:0070062
Q03141	HBWS01000415	GO:0005737,GO:0005886,GO:0005737,GO:0005886,GO:0030425,GO:0005737,GO:0005886,GO:0016020,GO:0042995,GO:0005737,GO:0005886,GO:0030425,GO:0005737,GO:0005886,GO:0030425
Q03141	HBWS01000417	GO:0005737,GO:0005886,GO:0005737,GO:0005886,GO:0030425,GO:0005737,GO:0005886,GO:0016020,GO:0042995,GO:0005737,GO:0005886,GO:0030425,GO:0005737,GO:0005886,GO:0030425
Q4G3H4	HBWS01000423	GO:0008385,GO:0005737,GO:0005634,GO:0005737,GO:0005634,GO:0005737
Q5U593	HBWS01000424	
P30112	HBWS01000434	GO:0005737,GO:0005737
Q92616	HBWS01000449	GO:0022626,GO:0005829,GO:0005844,GO:0005737,GO:0005844,GO:0005737,GO:0005737,GO:0005829,GO:0005737,GO:0005840,GO:0016020
Q6DCG4	HBWS01000471	GO:0005886,GO:0016020,GO:0005886,GO:0016020,GO:0031410,GO:0016323,GO:0030659
Q9FZP1	HBWS01000479	GO:0016020,GO:0005576,GO:0005764,GO:0016020,GO:0005576,GO:0005765
Q9N0V7	HBWS01000486	GO:0005634,GO:0005737,GO:0005737,GO:0005634,GO:0005737,GO:0005634,GO:0005737
Q9H4A6	HBWS01000502	GO:0005802,GO:0005794,GO:0005802,GO:0005829,GO:0031985,GO:0005802,GO:0005802,GO:0031985,GO:0005739,GO:0005768,GO:0005794,GO:0005886,GO:0016020,GO:0005794,GO:0005758,GO:0005768,GO:0005794,GO:0005886,GO:0032580,GO:0005794,GO:0043231,GO:0000139,GO:0000139,GO:0005739,GO:0005802,GO:0005802,GO:0005829,GO:0005794
Q8N0W3	HBWS01000503	GO:0005829
Q8K078	HBWS01000511	GO:0016020,GO:0005886,GO:0016020,GO:0005886
Q2YY67	HBWS01000519	
Q2YY67	HBWS01000520	
Q2FH01	HBWS01000521	
Q61554	HBWS01000532	GO:0031012,GO:0062023,GO:0005576,GO:0005576,GO:0062023,GO:0001527,GO:0001527,GO:0062023,GO:0001527,GO:0005576,GO:0005576,GO:0005604,GO:0005615,GO:0031012,GO:0001527,GO:0062023,GO:0001527,GO:0005576,GO:0005576,GO:0005604,GO:0005615,GO:0031012,GO:0001527,GO:0062023,GO:0062023,GO:0005615,GO:0005576,GO:0062023,GO:0001527,GO:0005615,GO:0005615
Q10B63	HBWS01000535	GO:0005739,GO:0005739,GO:0005739
O43149	HBWS01000547	
Q6V0I7	HBWS01000550	GO:0005886,GO:0016020,GO:0016020,GO:0016020,GO:0070062
Q08DX0	HBWS01000553	
Q5ZL23	HBWS01000556	GO:0005829,GO:0005886,GO:0005737,GO:0005856,GO:0005886,GO:0016020,GO:0005856,GO:0005886
Q28ES4	HBWS01000558	GO:0016020,GO:0016020,GO:0016020
Q10749	HBWS01000564	GO:0005576,GO:0005576,GO:0005576
O96006	HBWS01000574	GO:0000785,GO:0005634,GO:0005634,GO:0005654,GO:0005634,GO:0016605,GO:0005654,GO:0005813,GO:0031965,GO:0005634,GO:0016605,GO:0016605
Q5VUY0	HBWS01000599	GO:0016020,GO:0016020
Q5VUY0	HBWS01000600	GO:0016020,GO:0016020
Q9UKP5	HBWS01000601	GO:0031012,GO:0005576
P50430	HBWS01000603	GO:0009986,GO:0005764,GO:0005764,GO:0009986,GO:0005764,GO:0009986,GO:0110165
P42620	HBWS01000617	GO:0005737
P48758	HBWS01000619	GO:0005737,GO:0035003,GO:0005902,GO:0005737
Q99315	HBWS01000624	GO:0005634,GO:0005737,GO:0005634,GO:0000943,GO:0005634,GO:0005737,GO:0005634
Q09575	HBWS01000625	GO:0042575,GO:0005737
P0CT36	HBWS01000626	GO:0005634
Q09575	HBWS01000634	GO:0042575,GO:0005737
Q96DM1	HBWS01000638	
Q80T79	HBWS01000640	GO:0005886,GO:0005886,GO:0016020,GO:0005886
Q99KP6	HBWS01000642	GO:0000974,GO:0071006,GO:0005737,GO:0000974,GO:0005662,GO:0016607,GO:0035861,GO:0000974,GO:0005681,GO:0005634,GO:0005737,GO:0005811,GO:0005856,GO:0005634,GO:0000974,GO:0005662,GO:0005681,GO:0071007,GO:0071013,GO:0005634,GO:0005634,GO:0005737,GO:0016607,GO:0035861,GO:0000974,GO:0005662,GO:0005681,GO:0071007,GO:0071013,GO:0005634,GO:0005737,GO:0016607,GO:0035861,GO:0005634,GO:0005654,GO:0005737,GO:0005811,GO:0005819,GO:0000974,GO:0005681
Q9Z1G4	HBWS01000647	GO:0016471,GO:0005886,GO:0000220,GO:0033179,GO:0016020,GO:0031410,GO:0045202,GO:0005737,GO:0043229,GO:0048471,GO:0005794,GO:0005829,GO:0005886,GO:0008021,GO:0016020,GO:0016607,GO:0030672,GO:0043231,GO:0005794,GO:0005829,GO:0005886,GO:0016020,GO:0016607,GO:0043231,GO:0030665,GO:0030672,GO:0042470,GO:0000220,GO:0005737
Q29466	HBWS01000648	GO:0016471,GO:0005886,GO:0000220,GO:0033179,GO:0016020,GO:0031410,GO:0045202,GO:0030665,GO:0030672,GO:0042470,GO:0000220,GO:0005737
O42449	HBWS01000659	GO:0005783,GO:0016020,GO:0005789
Q1ECV4	HBWS01000667	GO:0005930,GO:0015630,GO:0005929,GO:0005930,GO:0015630,GO:0005737,GO:0005856,GO:0005874,GO:0005929,GO:0031514,GO:0042995,GO:0005929,GO:0005856,GO:0005929
Q9Y4R7	HBWS01000671	GO:0005930,GO:0015630,GO:0005929,GO:0005930,GO:0015630,GO:0036126,GO:0005737,GO:0005856,GO:0005874,GO:0005929,GO:0031514,GO:0042995,GO:0005829,GO:0005856,GO:0005929
A4Q9F1	HBWS01000673	GO:0005930,GO:0015630,GO:0005929,GO:0005930,GO:0005930,GO:0015630,GO:0036126,GO:0005737,GO:0005856,GO:0005874,GO:0005929,GO:0031514,GO:0042995,GO:0005856,GO:0005929
Q5R507	HBWS01000675	GO:0071203,GO:0008290,GO:0005737,GO:0005737,GO:0005856,GO:0005856,GO:0030017
Q9D2H2	HBWS01000683	GO:0005737,GO:0005737,GO:0005929,GO:0031514,GO:0042995,GO:0005829,GO:0031514,GO:0005576,GO:0005576
Q9D2H2	HBWS01000685	GO:0005737,GO:0005737,GO:0005929,GO:0031514,GO:0042995,GO:0005829,GO:0031514,GO:0005576,GO:0005576
Q9Y2B5	HBWS01000686	GO:0005829,GO:0030139
P40215	HBWS01000695	GO:0005739,GO:0005739,GO:0005739,GO:0031966,GO:0005739,GO:0005739,GO:0005739,GO:0005739,GO:0005739,GO:0005758,GO:0005739
Q8BFR2	HBWS01000697	GO:0005576,GO:0005576
Q96Q27	HBWS01000703	GO:0000151,GO:0005737,GO:0005856,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0001725,GO:0030018,GO:0000151,GO:0005829,GO:0000151,GO:0030018
P07463	HBWS01000708	
P07463	HBWS01000709	
Q8BGV5	HBWS01000722	GO:0005634,GO:0005634,GO:0005634,GO:0005634
Q6PAR5	HBWS01000728	GO:0005829,GO:0030139,GO:0005768,GO:0016020,GO:0005829,GO:0005886,GO:0005829,GO:0005886,GO:0005768,GO:0016020,GO:0005829
F2Z3T4	HBWS01000731	GO:0005634,GO:0005634,GO:0005737,GO:0005634,GO:0005737
Q54H46	HBWS01000732	GO:0005737,GO:0016020,GO:0005575,GO:0016020
Q8CG19	HBWS01000734	GO:0001527,GO:0005576,GO:0031012,GO:0038045,GO:0062023,GO:0062023,GO:0032991,GO:0001527,GO:0030425,GO:0031012,GO:0043025,GO:0048471,GO:0062023,GO:0062023,GO:0005576
Q5R5V8	HBWS01000745	GO:0016020,GO:0005886,GO:0016020,GO:0005886
O00418	HBWS01000752	GO:0005737,GO:0005829,GO:0098978,GO:0014069,GO:0043197
P26990	HBWS01000763	GO:0001726,GO:0030139,GO:0055038,GO:0005768,GO:0005829,GO:0005886,GO:0030139,GO:0005737,GO:0005768,GO:0005886,GO:0016020,GO:0042995,GO:0005737,GO:0032587,GO:0001726,GO:0005737,GO:0005886,GO:0005938,GO:0001726,GO:0005737,GO:0005768,GO:0005768,GO:0005829,GO:0005886,GO:0005886,GO:0005938,GO:0016020,GO:0030139,GO:0031527,GO:0032154,GO:0055038,GO:0090543,GO:0001726,GO:0005829,GO:0005886,GO:0010008,GO:0031527,GO:0032154,GO:0055038,GO:0090543,GO:0110165
Q5ZLG9	HBWS01000773	GO:0035859,GO:0005774,GO:0061700,GO:0005765,GO:0005764,GO:0016020,GO:0005765
Q29RI6	HBWS01000798	GO:0005737,GO:0005737
Q9VNE2	HBWS01000804	GO:0005737,GO:0005737,GO:0030175,GO:0030424,GO:0043025,GO:0043025,GO:0044295
Q9VNE2	HBWS01000807	GO:0005737,GO:0005737,GO:0030175,GO:0030424,GO:0043025,GO:0043025,GO:0044295
P14314	HBWS01000811	GO:0017177,GO:0017177,GO:0043231,GO:0005783,GO:0005788,GO:0005788,GO:0005788,GO:0005788,GO:0005788,GO:0005788,GO:0005783,GO:0005783,GO:0005788,GO:0017177,GO:0005783,GO:0005783,GO:0005783
G5ECX0	HBWS01000814	GO:0016020,GO:0005886,GO:0016020,GO:0005886
P07207	HBWS01000815	GO:0005886,GO:0016020,GO:0005634,GO:0005768,GO:0005886,GO:0016020,GO:1990433,GO:1990433,GO:1990433,GO:0005634,GO:0005634,GO:0005634,GO:0005737,GO:0005764,GO:0005768,GO:0005769,GO:0005770,GO:0005770,GO:0005886,GO:0005886,GO:0009986,GO:0009986,GO:0016020,GO:0030139,GO:0031410,GO:0005783,GO:0005912,GO:0016324,GO:0032991,GO:1990433,GO:0005654,GO:0005788,GO:0005788,GO:0005796,GO:0005796,GO:0005829,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005634,GO:0005768,GO:0005886,GO:0005634
P14381	HBWS01000820	
P14381	HBWS01000821	
P10493	HBWS01000822	GO:0005576,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0031012,GO:0031012,GO:0031012,GO:0031012,GO:0071944,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005604,GO:0005576,GO:0005576,GO:0005576,GO:0005576,GO:0005576,GO:0005604,GO:0062023,GO:0062023,GO:0005604,GO:0098637,GO:0005604,GO:0062023,GO:0005576
P34710	HBWS01000830	GO:0005604,GO:0005576,GO:0005604,GO:0005576,GO:0005604,GO:0005737,GO:0030424,GO:0005604
O60469	HBWS01000834	GO:0005886,GO:0030424,GO:0005886,GO:0030424,GO:0030426,GO:0045202,GO:0005886,GO:0005576,GO:0005886,GO:0016020,GO:0042995,GO:0045202,GO:0005886,GO:0016020,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0030424,GO:0030425,GO:0030426,GO:0043025,GO:0005576,GO:0005886,GO:0030424,GO:0030425,GO:0030426,GO:0045202,GO:0030425,GO:0043025
Q80SV1	HBWS01000846	GO:0016020,GO:0016020,GO:0016020
Q9Y693	HBWS01000847	GO:0016020,GO:0016020,GO:0016020
Q12830	HBWS01000852	GO:0000785,GO:0005634,GO:0005634,GO:0016589,GO:0016589,GO:0016589,GO:0005634,GO:0005737,GO:0005737,GO:0030425,GO:0044297,GO:0048471,GO:0005634,GO:0005737,GO:0005654,GO:1904949,GO:0005634,GO:0016589,GO:0005634,GO:0070062,GO:0005634,GO:0005654,GO:0005654
Q9M2U3	HBWS01000854	GO:0005634,GO:0000118,GO:0005634
P21278	HBWS01000855	GO:0005834,GO:0005737,GO:0005886,GO:0016020,GO:0005886,GO:0005834,GO:0005737,GO:0005834,GO:0005886,GO:0005834,GO:0005737,GO:0005737,GO:0005886,GO:0045202,GO:0045202,GO:0005737
O15975	HBWS01000856	
D4AUF1	HBWS01000861	GO:0005576,GO:0005576
Q9GKX6	HBWS01000865	GO:0005737,GO:0005737
A1L020	HBWS01000867	GO:0005634,GO:0005737,GO:0000932,GO:0005634,GO:0005737,GO:0005829,GO:0000932
Q6DFI2	HBWS01000876	GO:0005789,GO:0005886,GO:0031965,GO:0005783,GO:0005886,GO:0016020,GO:0005789,GO:0005886
Q91YT7	HBWS01000878	GO:0005737,GO:0005737,GO:0005737,GO:0005634,GO:0000932,GO:0005634,GO:0005829,GO:0010494,GO:0005634,GO:0005737,GO:0000932,GO:0005634,GO:0005737,GO:0005829,GO:0010494,GO:0034451,GO:0036464,GO:0000932,GO:0005634,GO:0005737,GO:0005829,GO:0010494,GO:0034451,GO:0036464,GO:0000932,GO:0005634,GO:0005829,GO:0010494
Q46HE0	HBWS01000881	
Q54RX9	HBWS01000886	GO:0005769,GO:0005886,GO:0012505,GO:0030139,GO:0005811,GO:0140220
A6N7Y9	HBWS01000905	GO:0043186,GO:0005737,GO:0043186,GO:0005737,GO:0005634,GO:0005737,GO:0033391,GO:0097433,GO:0005737
Q5RAS1	HBWS01000908	GO:0005634,GO:0005634,GO:0005654,GO:0005694,GO:0005730,GO:0005730,GO:0030688,GO:0005730
Q5RAS1	HBWS01000909	GO:0005634,GO:0005634,GO:0005654,GO:0005694,GO:0005730,GO:0005730,GO:0030688,GO:0005730
Q7PPA5	HBWS01000928	GO:0016020,GO:0005783,GO:0016020,GO:0016529,GO:0005789,GO:0033017
Q96DM1	HBWS01000929	
P36183	HBWS01000932	GO:0005783,GO:0005788
Q9UNY4	HBWS01000934	GO:0005634,GO:0005681,GO:0005634,GO:0005737,GO:0008023,GO:0005634,GO:0005737,GO:0005829,GO:0005634,GO:0005829
A2AVA0	HBWS01000940	GO:0005615,GO:0005576,GO:0005737,GO:0016020,GO:0005615,GO:0005634,GO:0005737,GO:0031012,GO:0005576,GO:0005634,GO:0005737,GO:0005615,GO:0005576,GO:0005737,GO:0016020,GO:0005576,GO:0031012
P10079	HBWS01000946	GO:0005576,GO:0031410,GO:0005576,GO:0032579,GO:0033166
Q8BGC3	HBWS01000954	GO:0016323,GO:0005886,GO:0005886,GO:0016020,GO:0005886,GO:0016323,GO:0005886,GO:0016323,GO:0005886,GO:0016323
B3EWY9	HBWS01000963	GO:0016020,GO:0016020
Q91V88	HBWS01000964	GO:0016020,GO:0005576,GO:0005604,GO:0031012,GO:0031012,GO:0031012,GO:0062023,GO:0005576,GO:0005604,GO:0030485,GO:0062023
Q9NBX4	HBWS01000972	GO:0005575
P21329	HBWS01000973	
Q80XG9	HBWS01000975	GO:0005615,GO:0031012,GO:0005886,GO:0016020,GO:0045202,GO:0045211,GO:0032281,GO:0045211,GO:0098978,GO:0098839,GO:0016020,GO:0005886,GO:0045211,GO:0098978,GO:0098978,GO:0098978,GO:0098978,GO:0098982,GO:0045202,GO:0045202,GO:0098684,GO:0098978,GO:0098978,GO:0098978,GO:0098978,GO:0098982,GO:0045202,GO:0045202,GO:0098684,GO:0098978,GO:0098978,GO:0098982,GO:0045202,GO:0045202,GO:0098684
O60296	HBWS01000986	GO:0005739,GO:0030425,GO:0031410,GO:0005737,GO:0005739,GO:0005737,GO:0005739,GO:0005768,GO:0005829,GO:0005829,GO:0005737,GO:0005739,GO:0005769,GO:0032839,GO:1904115,GO:0005737,GO:0005886
B3EWY9	HBWS01000989	GO:0016020,GO:0016020
Q9GJX5	HBWS01000990	GO:0005783,GO:0016020,GO:0005789
Q9ULV0	HBWS01001000	GO:0005737,GO:0015629,GO:0031982,GO:0045179,GO:0055037,GO:0016459,GO:0016459,GO:0005737,GO:0030659,GO:0005737,GO:0032991,GO:0070062,GO:0110165
Q9ULV0	HBWS01001001	GO:0005737,GO:0015629,GO:0031982,GO:0045179,GO:0055037,GO:0016459,GO:0016459,GO:0005737,GO:0030659,GO:0005737,GO:0032991,GO:0070062,GO:0110165
Q8N2S1	HBWS01001005	GO:0001527,GO:0005576,GO:0005576,GO:0005576,GO:0001527,GO:0031012,GO:0062023,GO:0062023,GO:0062023,GO:0062023,GO:0005576,GO:0005615,GO:0062023,GO:0031012
Q61555	HBWS01001006	GO:0031012,GO:0005576,GO:0001527,GO:0001527,GO:0001527,GO:0005576,GO:0005576,GO:0001527,GO:0005615,GO:0001527,GO:0005576,GO:0001527,GO:0001527,GO:0062023,GO:0005576,GO:0062023,GO:0001527,GO:0005615
A2VDZ3	HBWS01001009	GO:0005634,GO:0000785,GO:0005667,GO:0005634,GO:0005634,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005634,GO:0005634,GO:0005634
A2VDZ3	HBWS01001010	GO:0005634,GO:0000785,GO:0005667,GO:0005634,GO:0005634,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005634,GO:0005634,GO:0005634
P34257	HBWS01001014	GO:0005634,GO:0005634
Q66IV6	HBWS01001015	GO:0005737,GO:0005768,GO:0016020,GO:0005829,GO:0031902
Q9ERB4	HBWS01001018	GO:0005615,GO:0072534,GO:0045202,GO:0005576,GO:0042995,GO:0062023,GO:0009986,GO:0072534,GO:0005576,GO:0031012,GO:0001750,GO:0005576,GO:0033165,GO:0005576,GO:0045202,GO:0045202,GO:0045202,GO:0045202,GO:0031012
P21328	HBWS01001019	
Q59I72	HBWS01001027	GO:0015629,GO:0005737,GO:0005856,GO:0005886,GO:0016020,GO:0070161,GO:0005856,GO:0005886,GO:0005912,GO:0070161,GO:0005911
Q6DC77	HBWS01001032	GO:0016020,GO:0016020,GO:0016020
Q01617	HBWS01001036	GO:0005634,GO:0005634,GO:0005634,GO:0045202
O43295	HBWS01001050	GO:0005737,GO:0005829,GO:0005829,GO:0005829
O43295	HBWS01001051	GO:0005737,GO:0005829,GO:0005829,GO:0005829
O43295	HBWS01001052	GO:0005737,GO:0005829,GO:0005829,GO:0005829
O00370	HBWS01001061	
Q80TA9	HBWS01001065	GO:0005737,GO:0005764,GO:0048471,GO:0005737,GO:0005764,GO:0005764,GO:0048471,GO:0005764,GO:0048471,GO:0005764,GO:0048471
Q0VC80	HBWS01001070	GO:0005737,GO:0005737,GO:0005739,GO:0005737,GO:0005739,GO:0005886,GO:0016020,GO:0005737,GO:0005739,GO:0016020,GO:0005737,GO:0005739,GO:0005886
Q92890	HBWS01001076	GO:0036501,GO:0034098,GO:0034098,GO:0034098,GO:0005634,GO:0005737,GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829,GO:0036501,GO:0034098,GO:0005737,GO:0005634,GO:0005829,GO:0034098,GO:0005634
A2AJ76	HBWS01001079	GO:0005886,GO:0030424,GO:0043025,GO:0005576,GO:0005576,GO:0005604,GO:0005938,GO:0030054,GO:0062023,GO:0062023,GO:0032154,GO:0031012
A0JP85	HBWS01001091	GO:0030014,GO:0030014,GO:0000932,GO:0030015,GO:0005634,GO:0005737,GO:0005634,GO:0005737
Q8VXZ0	HBWS01001107	GO:0009507,GO:0009536,GO:0009507,GO:0009507,GO:0009507
Q8BGF9	HBWS01001122	GO:0005739,GO:0005739,GO:0005739,GO:0005739,GO:0016020,GO:0005739,GO:0005743,GO:0031966
Q5BKU9	HBWS01001126	
Q5VTE6	HBWS01001127	GO:0005737,GO:0015030
B0V2N1	HBWS01001130	GO:0005886,GO:0030424,GO:0030672,GO:0098839,GO:0005886,GO:0016020,GO:0031410,GO:0042995,GO:0043005,GO:0045202,GO:0098978,GO:0005829,GO:0005886,GO:0030672,GO:0042734,GO:0098839,GO:0005829,GO:0005829,GO:0005886,GO:0005886,GO:0005886,GO:0014069,GO:0030424,GO:0030426,GO:0030672,GO:0043005,GO:0043204,GO:0045202,GO:0098978,GO:0098978,GO:0042734,GO:0098978,GO:0098978,GO:0042734,GO:0098685,GO:0098685,GO:0098685,GO:0098685,GO:0098978,GO:0098685,GO:0098685,GO:0098978,GO:0098978,GO:0042734,GO:0098685,GO:0098685
Q8BGE6	HBWS01001152	GO:0005737,GO:0005739,GO:0005783,GO:0031410,GO:0000421,GO:0005737,GO:0005739,GO:0005776,GO:0005783,GO:0005829,GO:0005737
