Q8CG08	HBWS01000174	GO:0017147,GO:0005109
A6QLU1	HBWS01000190	GO:0004368,GO:0016491,GO:0005509,GO:0004368,GO:0016491,GO:0046872,GO:0004368,GO:0052590,GO:0052591,GO:0004368,GO:0004368
P04323	HBWS01000194	GO:0003676,GO:0016740,GO:0016779,GO:0003964,GO:0016787,GO:0004190,GO:0004518,GO:0004519,GO:0008233,GO:0003964,GO:0003887
Q5ZMC6	HBWS01000198	GO:0019207,GO:0051018
Q4R6C7	HBWS01000200	GO:0008757,GO:0003723,GO:0004809,GO:0000049,GO:0016740,GO:0003723,GO:0008168,GO:0046872
A5DID3	HBWS01000206	
A3LNR4	HBWS01000207	
Q9S158	HBWS01000211	GO:0008688,GO:0071949,GO:0016491,GO:0008688,GO:0008688,GO:0008688
Q9C9U5	HBWS01000212	GO:0005524,GO:0004672,GO:0000166,GO:0016740,GO:0016301,GO:0005524,GO:0004674,GO:0004674,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0004712,GO:0106310
O09101	HBWS01000213	GO:0051377,GO:0016780
Q86KC1	HBWS01000220	GO:0003796,GO:0003824,GO:0016787,GO:0016798,GO:0003796
Q86KC1	HBWS01000221	GO:0003796,GO:0003824,GO:0016787,GO:0016798,GO:0003796
B3EWZ5	HBWS01000231	
P34712	HBWS01000236	GO:0042626,GO:0016887,GO:0005524,GO:0140359,GO:0000166,GO:0005524,GO:0008559,GO:0015562
Q28DE7	HBWS01000241	
Q9Y5L3	HBWS01000247	GO:0004382,GO:0045134,GO:0016787,GO:0000166,GO:0016787,GO:0005524,GO:0005515,GO:0005515,GO:0017110,GO:0017111
O18956	HBWS01000248	GO:0004382,GO:0045134,GO:0016787,GO:0000166,GO:0016787,GO:0005524
Q5TYQ8	HBWS01000250	GO:0008143,GO:0008143,GO:0003723,GO:0046872
A2RRH5	HBWS01000279	GO:0005515
Q78DX7	HBWS01000284	GO:0004714,GO:0019903,GO:0004713,GO:0005524,GO:0004672,GO:0004713,GO:0000166,GO:0016740,GO:0016301,GO:0005524,GO:0004713,GO:0004714,GO:0019903,GO:0004713,GO:0004713
Q9Y3B9	HBWS01000288	
Q2KHU8	HBWS01000291	GO:0000049,GO:0003743,GO:0000049,GO:0003924,GO:0005525,GO:0000166,GO:0003743,GO:0016787,GO:0005525,GO:0003924,GO:0003743,GO:0008135
P98199	HBWS01000302	GO:0140326,GO:0000166,GO:0000287,GO:0016887,GO:0005524,GO:0140326,GO:0000166,GO:0005524,GO:0046872,GO:0140326,GO:0140345,GO:0005515,GO:0090554
Q6AXX1	HBWS01000304	GO:0000166,GO:0005524
Q9C6B9	HBWS01000321	GO:0000234,GO:0008757,GO:0016740,GO:0008168,GO:0000234,GO:0052667,GO:0000234,GO:0000234,GO:0052667
Q9M571	HBWS01000322	GO:0000234,GO:0008757,GO:0016740,GO:0008168,GO:0000234,GO:0052667,GO:0000234,GO:0052667
Q9QWK4	HBWS01000332	GO:0004252
P21328	HBWS01000347	GO:0003824,GO:0016740,GO:0016779,GO:0003964,GO:0003964
B3EWZ5	HBWS01000363	
P17735	HBWS01000370	GO:0004838,GO:0004838,GO:0008483,GO:0030170,GO:0003824,GO:0004838,GO:0008483,GO:0016740,GO:0004838,GO:0042802,GO:0042802,GO:0042802,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0016597,GO:0004838,GO:0004838,GO:0004838,GO:0004838
Q8UVG0	HBWS01000374	GO:0008237,GO:0004222,GO:0008237,GO:0016504,GO:0016787,GO:0008233,GO:0046872,GO:0090729
Q5E980	HBWS01000379	GO:0020037,GO:0016705,GO:0005506,GO:0004497,GO:0016491,GO:0004497,GO:0046872
E1BD59	HBWS01000384	GO:0061630,GO:0061630,GO:0008270,GO:0016740,GO:0046872
Q9P215	HBWS01000385	GO:0003677,GO:0003676,GO:0003677,GO:0005515
Q58D65	HBWS01000389	GO:0008175,GO:0008757,GO:0016740,GO:0102522,GO:0102522
Q8BG71	HBWS01000390	GO:0008175,GO:0008757,GO:0016740,GO:0102522,GO:0102522
Q9Z175	HBWS01000408	GO:0004720,GO:0001968,GO:0004720,GO:0016641,GO:0005507,GO:0016491,GO:0046872,GO:0004720,GO:0004720,GO:0004720,GO:0004720
P27448	HBWS01000413	GO:0004674,GO:0004674,GO:0048156,GO:0050321,GO:0005515,GO:0004674,GO:0004674,GO:0004674,GO:0050321,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005524,GO:0004672,GO:0000166,GO:0016740,GO:0016301,GO:0005524,GO:0004674,GO:0004674,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0106310,GO:0004674,GO:0005515,GO:0005515,GO:0005515,GO:0004674
Q03141	HBWS01000415	GO:0004674,GO:0004674,GO:0005515,GO:0004674,GO:0050321,GO:0005524,GO:0004672,GO:0000166,GO:0016740,GO:0016301,GO:0005524,GO:0004674,GO:0004674,GO:0004674,GO:0050321,GO:0106310
Q03141	HBWS01000417	GO:0004674,GO:0004674,GO:0005515,GO:0004674,GO:0050321,GO:0005524,GO:0004672,GO:0000166,GO:0016740,GO:0016301,GO:0005524,GO:0004674,GO:0004674,GO:0004674,GO:0050321,GO:0106310
Q4G3H4	HBWS01000423	GO:0008384,GO:0004674,GO:0042803,GO:0046982,GO:0008384,GO:0005524,GO:0004672,GO:0000166,GO:0016740,GO:0016301,GO:0005524,GO:0004674,GO:0008384,GO:0005515,GO:0008384
Q5U593	HBWS01000424	GO:0016791,GO:0008138
P30112	HBWS01000434	GO:0016740,GO:0004364
Q92616	HBWS01000449	GO:0170011,GO:0170011,GO:0019887,GO:0060090,GO:0043539,GO:0043539,GO:0045296,GO:0008135,GO:0003723
Q6DCG4	HBWS01000471	GO:0008519
Q9FZP1	HBWS01000479	GO:0016798,GO:0016787,GO:0004566
Q9N0V7	HBWS01000486	GO:0030170,GO:0004122,GO:0042803,GO:0004122,GO:0016829,GO:0046872,GO:0004122,GO:0004122
Q9H4A6	HBWS01000502	GO:0070273,GO:0070273,GO:0070273,GO:0019899,GO:0005515,GO:0070273,GO:0008289,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
Q8N0W3	HBWS01000503	GO:0050201,GO:0050201,GO:0016772,GO:0005524,GO:0000166,GO:0016740,GO:0016301,GO:0005524,GO:0050201,GO:0050201,GO:0005515,GO:0005515,GO:0050201,GO:0050201,GO:0050201,GO:0016773,GO:0016301
Q8K078	HBWS01000511	GO:0015347,GO:0015349,GO:0015132,GO:0008514,GO:0022857,GO:0015132,GO:0008514,GO:0015349,GO:0015132,GO:0008514
Q2YY67	HBWS01000519	GO:0030170,GO:0004794,GO:0000166,GO:0003824,GO:0016829,GO:0004794,GO:0004794
Q2YY67	HBWS01000520	GO:0030170,GO:0004794,GO:0000166,GO:0003824,GO:0016829,GO:0004794,GO:0004794
Q2FH01	HBWS01000521	GO:0030170,GO:0004794,GO:0000166,GO:0003824,GO:0016829,GO:0004794,GO:0004794
Q61554	HBWS01000532	GO:0005201,GO:0008201,GO:0005509,GO:0005179,GO:0005178,GO:0005179,GO:0005201,GO:0005509,GO:0008201,GO:0042802,GO:0044877,GO:0005515,GO:0005515,GO:0005178,GO:0005201,GO:0005509,GO:0008201,GO:0042802,GO:0044877,GO:0005201,GO:0005201,GO:0005179,GO:0005179,GO:0005179,GO:0005179,GO:0005179,GO:0005179
Q10B63	HBWS01000535	GO:0018773,GO:0003824,GO:0016787,GO:0046872,GO:0047621,GO:0047621
O43149	HBWS01000547	GO:0035064,GO:0070577,GO:0140566,GO:0005515,GO:0008270,GO:0005509,GO:0046872
Q6V0I7	HBWS01000550	GO:0005509,GO:0005515
Q08DX0	HBWS01000553	GO:0035091
Q5ZL23	HBWS01000556	
Q28ES4	HBWS01000558	GO:0022857
Q10749	HBWS01000564	GO:0008237,GO:0004222,GO:0008237,GO:0016787,GO:0008233,GO:0046872,GO:0090729,GO:0008270,GO:0008233
O96006	HBWS01000574	GO:1990837,GO:0000978,GO:0001228,GO:0001228,GO:0043565,GO:0000981,GO:0003677,GO:0046983,GO:0003677,GO:0016740,GO:0046872,GO:0019789,GO:0042802,GO:0042802,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0003712,GO:0003713,GO:0061665,GO:0003713,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802
Q5VUY0	HBWS01000599	GO:0016787,GO:0052689,GO:0016787
Q5VUY0	HBWS01000600	GO:0016787,GO:0052689,GO:0016787
Q9UKP5	HBWS01000601	GO:0004222,GO:0008237,GO:0004222,GO:0008237,GO:0016787,GO:0008233,GO:0046872,GO:0008237
P50430	HBWS01000603	GO:0003943,GO:0008484,GO:0016787,GO:0046872,GO:0003943,GO:0008484,GO:0003943,GO:0004065,GO:0043890,GO:0004065,GO:0003943,GO:0008484
P42620	HBWS01000617	GO:0004364,GO:0004364,GO:0016491,GO:0016672,GO:0042803
P48758	HBWS01000619	GO:0004090,GO:0016616,GO:0016616,GO:0004090,GO:0004090,GO:0047021,GO:0050221,GO:0016616,GO:0016491,GO:0016491,GO:0004090,GO:0047020,GO:0047021,GO:0050221,GO:0016616,GO:0016655,GO:0004090,GO:0004090,GO:0004090,GO:0008106,GO:0004090,GO:0047020,GO:0047021,GO:0050221
Q99315	HBWS01000624	GO:0008270,GO:0003676,GO:0000166,GO:0003677,GO:0016740,GO:0003723,GO:0003824,GO:0016779,GO:0003887,GO:0003964,GO:0016787,GO:0004190,GO:0004518,GO:0004519,GO:0005524,GO:0008233,GO:0046872,GO:0003887,GO:0003964,GO:0004523,GO:0008270,GO:0003723,GO:0003887,GO:0003964,GO:0008233,GO:0004540
Q09575	HBWS01000625	GO:0008270,GO:0003676,GO:0046872,GO:0019899,GO:0003887
P0CT36	HBWS01000626	GO:0003676,GO:0004190,GO:0003677,GO:0016740,GO:0003723,GO:0003824,GO:0016779,GO:0003887,GO:0003964,GO:0016787,GO:0004190,GO:0004518,GO:0004519,GO:0008233,GO:0046872,GO:0003964
Q09575	HBWS01000634	GO:0008270,GO:0003676,GO:0046872,GO:0019899,GO:0003887
Q96DM1	HBWS01000638	
Q80T79	HBWS01000640	GO:0003674
Q99KP6	HBWS01000642	GO:0004842,GO:0005515,GO:0061630,GO:0004842,GO:0061630,GO:0016740,GO:0042802,GO:0034450,GO:0061630,GO:0042802,GO:0034450,GO:0061630
Q9Z1G4	HBWS01000647	GO:0051117,GO:0046961,GO:0051117,GO:0005515,GO:0051117
Q29466	HBWS01000648	GO:0051117,GO:0046961
O42449	HBWS01000659	GO:0004800,GO:0016491,GO:0004800,GO:0004800
Q1ECV4	HBWS01000667	GO:0070736,GO:0070735,GO:0070736,GO:0070736,GO:0000166,GO:0016874,GO:0005524,GO:0046872,GO:0070738,GO:0070738,GO:0070735
Q9Y4R7	HBWS01000671	GO:0070736,GO:0070735,GO:0070736,GO:0070736,GO:0000166,GO:0016874,GO:0005524,GO:0046872,GO:0070735,GO:0070735
A4Q9F1	HBWS01000673	GO:0070736,GO:0070735,GO:0070736,GO:0070736,GO:0070736,GO:0000166,GO:0016874,GO:0005524,GO:0046872,GO:0070735,GO:0016881,GO:0140096
Q5R507	HBWS01000675	GO:0003779,GO:0003779,GO:0003779
Q9D2H2	HBWS01000683	GO:0004017,GO:0004127,GO:0004550,GO:0004017,GO:0004127,GO:0019205,GO:0005524,GO:0000166,GO:0016740,GO:0016301,GO:0005524,GO:0004017,GO:0004550,GO:0004017,GO:0004127,GO:0004550,GO:0004017,GO:0004550
Q9D2H2	HBWS01000685	GO:0004017,GO:0004127,GO:0004550,GO:0004017,GO:0004127,GO:0019205,GO:0005524,GO:0000166,GO:0016740,GO:0016301,GO:0005524,GO:0004017,GO:0004550,GO:0004017,GO:0004127,GO:0004550,GO:0004017,GO:0004550
Q9Y2B5	HBWS01000686	GO:0031267,GO:0005085,GO:0005085,GO:0005096,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802
P40215	HBWS01000695	GO:0003954,GO:0016491,GO:0016491,GO:0003954,GO:0003954,GO:0050136
Q8BFR2	HBWS01000697	GO:0005509,GO:0046872
Q96Q27	HBWS01000703	GO:0061630,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0097602,GO:0097602,GO:0005515,GO:0005515
P07463	HBWS01000708	GO:0030234,GO:0005509,GO:0005509,GO:0046872,GO:0005515
P07463	HBWS01000709	GO:0030234,GO:0005509,GO:0005509,GO:0046872,GO:0005515
Q8BGV5	HBWS01000722	GO:0000978,GO:0000981,GO:0046872,GO:0005515,GO:0005515
Q6PAR5	HBWS01000728	GO:0031267,GO:0005085,GO:0005085,GO:0005085,GO:0005096,GO:0005085,GO:0032794,GO:0005085,GO:0032794,GO:0005085,GO:0032794,GO:0005515
F2Z3T4	HBWS01000731	GO:0003723,GO:0046872,GO:0003723,GO:0046872,GO:1990837
Q54H46	HBWS01000732	GO:0004672,GO:0005524,GO:0004672,GO:0000166,GO:0016740,GO:0016301,GO:0005524,GO:0004674,GO:0004674,GO:0004713,GO:0097677,GO:0106310
Q8CG19	HBWS01000734	GO:0050436,GO:0005509,GO:0019838,GO:0060090,GO:0050431,GO:0050436,GO:0005201,GO:0005201
Q5R5V8	HBWS01000745	GO:0004930,GO:0004930,GO:0046872
O00418	HBWS01000752	GO:0004686,GO:0005516,GO:0004686,GO:0005509,GO:0005516,GO:0005524,GO:0004674,GO:0004686,GO:0000166,GO:0016740,GO:0016301,GO:0005516,GO:0005524,GO:0004674,GO:0008135,GO:0004672,GO:0004686,GO:0005516,GO:0004686,GO:0004686,GO:0004686
P26990	HBWS01000763	GO:0003925,GO:0019003,GO:0005525,GO:0003924,GO:0005525,GO:0000166,GO:0016787,GO:0005525,GO:0003925,GO:0019003,GO:0005525,GO:0035591,GO:0031996
Q5ZLG9	HBWS01000773	GO:0035591,GO:0046872
Q29RI6	HBWS01000798	GO:0043539,GO:0030295
Q9VNE2	HBWS01000804	GO:0043022,GO:0043024,GO:0005515,GO:0005515,GO:0031369
Q9VNE2	HBWS01000807	GO:0043022,GO:0043024,GO:0005515,GO:0005515,GO:0031369
P14314	HBWS01000811	GO:0005515,GO:0005509,GO:0046872,GO:0005515,GO:0005515,GO:0005080,GO:0044325,GO:0051219
G5ECX0	HBWS01000814	GO:0004930,GO:0030246,GO:0004888,GO:0004930,GO:0030246,GO:0004930,GO:0004175
P07207	HBWS01000815	GO:0004888,GO:0005509,GO:0003682,GO:0003713,GO:0004888,GO:0050699,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0035035,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
P14381	HBWS01000820	GO:0003824
P14381	HBWS01000821	GO:0003824
P10493	HBWS01000822	GO:0017147,GO:0042813,GO:0005509,GO:0005518,GO:0043237,GO:0050840,GO:0005518,GO:0043236,GO:0043394,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005518,GO:0043236,GO:0043394,GO:0005201,GO:0005201,GO:0005515
P34710	HBWS01000830	GO:0005102
O60469	HBWS01000834	GO:0098632,GO:0005515,GO:0005515,GO:0005515,GO:1990782,GO:1990890,GO:1990890
Q80SV1	HBWS01000846	GO:0003674,GO:0003674
Q9Y693	HBWS01000847	
Q12830	HBWS01000852	GO:0008094,GO:0043565,GO:0043565,GO:0005515,GO:0005515,GO:0000978,GO:0035064,GO:0046872,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
Q9M2U3	HBWS01000854	GO:0016787,GO:0004518,GO:0046872
P21278	HBWS01000855	GO:0001664,GO:0003924,GO:0031683,GO:0005515,GO:0001664,GO:0019001,GO:0003924,GO:0031683,GO:0000166,GO:0005525,GO:0046872,GO:0003925,GO:0030234,GO:0044877,GO:0047391,GO:0003924,GO:0003924,GO:0003925,GO:0030234
O15975	HBWS01000856	GO:0001664,GO:0019001,GO:0003924,GO:0031683,GO:0000166,GO:0005525,GO:0046872
D4AUF1	HBWS01000861	
Q9GKX6	HBWS01000865	GO:0004034,GO:0030246,GO:0003824,GO:0016853,GO:0016853,GO:0004034,GO:0004034
A1L020	HBWS01000867	GO:0003676,GO:0003723,GO:0003723,GO:0046872,GO:0003723,GO:0003723
Q6DFI2	HBWS01000876	GO:0043022
Q91YT7	HBWS01000878	GO:0003729,GO:1990247,GO:1990247,GO:0062153,GO:1990247,GO:0003723,GO:0003723,GO:0062153,GO:1990247,GO:0062153,GO:1990247
Q46HE0	HBWS01000881	GO:0016597,GO:0016743,GO:0004070,GO:0016740,GO:0004070,GO:0004070,GO:0004070
Q54RX9	HBWS01000886	GO:0003924,GO:0003924,GO:0005525,GO:0000166,GO:0005525,GO:0005515
A6N7Y9	HBWS01000905	GO:0004521,GO:0034584,GO:0003729,GO:0004521,GO:0034584,GO:0034584,GO:0003676,GO:0003723,GO:0003723,GO:0016787,GO:0004518,GO:0004519,GO:0046872,GO:0003727,GO:0003729,GO:0019901,GO:0004521,GO:0034584,GO:1905538,GO:0140262
Q5RAS1	HBWS01000908	GO:0062105,GO:0008649,GO:0008757,GO:0008168,GO:0016740,GO:0008168,GO:0062105,GO:0008649,GO:0008171
Q5RAS1	HBWS01000909	GO:0062105,GO:0008649,GO:0008757,GO:0008168,GO:0016740,GO:0008168,GO:0062105,GO:0008649,GO:0008171
Q7PPA5	HBWS01000928	GO:0005388,GO:0000166,GO:0016887,GO:0005388,GO:0005524,GO:0000166,GO:0005524,GO:0046872,GO:0005388,GO:0005388
Q96DM1	HBWS01000929	
P36183	HBWS01000932	GO:0016887,GO:0005524,GO:0051082,GO:0140662,GO:0000166,GO:0005524
Q9UNY4	HBWS01000934	GO:0008094,GO:0008270,GO:0005524,GO:0140658,GO:0000166,GO:0003677,GO:0016787,GO:0004386,GO:0005524,GO:0046872,GO:0008094,GO:0008094,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
A2AVA0	HBWS01000940	GO:0005509,GO:0003682,GO:0005515,GO:0005515,GO:0005178,GO:0098640,GO:0005178,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
P10079	HBWS01000946	GO:0009374,GO:0005509
Q8BGC3	HBWS01000954	GO:0008028,GO:0015292,GO:0005308,GO:0022857,GO:0015292,GO:0005308,GO:0005308,GO:0015292,GO:0005308,GO:0005308
B3EWY9	HBWS01000963	GO:0005509
Q91V88	HBWS01000964	GO:0005509,GO:0005178,GO:0005178,GO:0005201
Q9NBX4	HBWS01000972	GO:0003824,GO:0016740,GO:0016779,GO:0003964,GO:0003964,GO:0003964
P21329	HBWS01000973	GO:0003824,GO:0016740,GO:0016779,GO:0003964,GO:0003964
Q80XG9	HBWS01000975	GO:0043395
O60296	HBWS01000986	GO:0050811,GO:0005515,GO:0017022,GO:0050811,GO:0005102
B3EWY9	HBWS01000989	GO:0005509
Q9GJX5	HBWS01000990	GO:0020037,GO:0016705,GO:0005506,GO:0004497,GO:0016491,GO:0004497,GO:0046872,GO:0033780,GO:0033780
Q9ULV0	HBWS01001000	GO:0000146,GO:0051015,GO:0005515,GO:0031267,GO:0003774,GO:0005524,GO:0000166,GO:0003779,GO:0005516,GO:0005524,GO:0000146,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
Q9ULV0	HBWS01001001	GO:0000146,GO:0051015,GO:0005515,GO:0031267,GO:0003774,GO:0005524,GO:0000166,GO:0003779,GO:0005516,GO:0005524,GO:0000146,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
Q8N2S1	HBWS01001005	GO:0050431,GO:0005515,GO:0005515,GO:0005509,GO:0019838,GO:0005509,GO:0005515,GO:0005515,GO:0005515,GO:0005201,GO:0005201,GO:0005201,GO:0005201,GO:0005178,GO:0005509,GO:0005539,GO:0005024,GO:0050431,GO:0050431
Q61555	HBWS01001006	GO:0005201,GO:0005509,GO:0005179,GO:0005179,GO:0005509,GO:0005509,GO:0005515,GO:0005201,GO:0005179
A2VDZ3	HBWS01001009	GO:0000978,GO:0000981,GO:0003682,GO:0000977,GO:0003677,GO:0046983,GO:0003677,GO:0000977,GO:0000978,GO:0000978,GO:0000981,GO:0000981,GO:0001228,GO:0001228,GO:0003677,GO:0003682,GO:0003682,GO:0003700,GO:0003700,GO:0019901,GO:0035035,GO:0042826,GO:0043565,GO:0043565,GO:0046332,GO:0046982,GO:0061629,GO:0140297,GO:0140297,GO:0000977,GO:0000981,GO:0035035,GO:0042826,GO:0046332,GO:0140297
A2VDZ3	HBWS01001010	GO:0000978,GO:0000981,GO:0003682,GO:0000977,GO:0003677,GO:0046983,GO:0003677,GO:0000977,GO:0000978,GO:0000978,GO:0000981,GO:0000981,GO:0001228,GO:0001228,GO:0003677,GO:0003682,GO:0003682,GO:0003700,GO:0003700,GO:0019901,GO:0035035,GO:0042826,GO:0043565,GO:0043565,GO:0046332,GO:0046982,GO:0061629,GO:0140297,GO:0140297,GO:0000977,GO:0000981,GO:0035035,GO:0042826,GO:0046332,GO:0140297
P34257	HBWS01001014	GO:0003676,GO:0003677,GO:0003677
Q66IV6	HBWS01001015	
Q9ERB4	HBWS01001018	GO:0005509,GO:0005540,GO:0030246,GO:0005540,GO:0019903,GO:0030169
P21328	HBWS01001019	GO:0003824,GO:0016740,GO:0016779,GO:0003964,GO:0003964
Q59I72	HBWS01001027	GO:0005198,GO:0051015,GO:0045296
Q6DC77	HBWS01001032	GO:0038023,GO:0008289,GO:0005496
