Q92616	HBWS01000449	GO:0034198,GO:0006417,GO:0072344,GO:0140469,GO:1990253,GO:0006417,GO:0140469,GO:1990253,GO:0034198
Q6DCG4	HBWS01000471	GO:0072488,GO:0072488
Q9FZP1	HBWS01000479	
Q9N0V7	HBWS01000486	GO:0050667,GO:0070814,GO:0006563,GO:0043418,GO:0019343,GO:0006535,GO:0019344,GO:0008652,GO:0019344,GO:0044272,GO:0006534
Q9H4A6	HBWS01000502	GO:0090161,GO:0090164,GO:0043001,GO:0043066,GO:0048194,GO:0043001,GO:0006890,GO:0007030,GO:0045053,GO:0048194,GO:0050714,GO:0050901,GO:0060352,GO:0016477,GO:0030032,GO:0009101,GO:0009306,GO:0010467,GO:0007030,GO:0007030,GO:0043001,GO:0015031,GO:0010821,GO:0072752,GO:0032008
Q8N0W3	HBWS01000503	GO:0042352,GO:0042352,GO:0016310,GO:0046835,GO:1903350,GO:0071704,GO:0044238
Q8K078	HBWS01000511	GO:0043252,GO:0055085,GO:0006811,GO:0042403,GO:0070327,GO:0070327,GO:0015732,GO:0015732,GO:0015732
Q2YY67	HBWS01000519	GO:0006520,GO:0006567,GO:0008152,GO:0070689
Q2YY67	HBWS01000520	GO:0006520,GO:0006567,GO:0008152,GO:0070689
Q2FH01	HBWS01000521	GO:0006520,GO:0006567,GO:0008152,GO:0070689
Q61554	HBWS01000532	GO:0009653,GO:0045671,GO:2001205,GO:0045671,GO:0007507,GO:0010737,GO:2001205,GO:0006006,GO:0033627,GO:0042593,GO:0001501,GO:0001656,GO:0001822,GO:0045671,GO:0048048,GO:0048050,GO:0071560,GO:0007507,GO:1990314,GO:2001205,GO:0033627,GO:0043010,GO:0001501,GO:0001656,GO:0001822,GO:0035582,GO:0035583,GO:0046676,GO:0032100,GO:1903444,GO:0010737,GO:0006006,GO:0034199,GO:0042593
Q10B63	HBWS01000535	
O43149	HBWS01000547	GO:0006325
Q6V0I7	HBWS01000550	GO:0098609,GO:0021987,GO:0022008,GO:0007157,GO:0035329,GO:0007155,GO:0007156,GO:0007155
Q08DX0	HBWS01000553	
Q5ZL23	HBWS01000556	GO:0007165
Q28ES4	HBWS01000558	GO:0055085,GO:0006811
Q10749	HBWS01000564	GO:0006508,GO:0006508,GO:0035821,GO:0030195
O96006	HBWS01000574	GO:0045944,GO:0006357,GO:0016925,GO:0016925,GO:0044828,GO:0006355,GO:0006355,GO:1990466
Q5VUY0	HBWS01000599	
Q5VUY0	HBWS01000600	
Q9UKP5	HBWS01000601	GO:0030198,GO:0030198,GO:0006508,GO:0006508,GO:0060976,GO:0007507,GO:0003279,GO:0035904,GO:0001822
P50430	HBWS01000603	GO:0010976,GO:0061580,GO:0010632,GO:0051597,GO:0007584,GO:0009268,GO:0006914,GO:0043627,GO:0061580,GO:0010632,GO:0097065,GO:0030209,GO:0061580,GO:0010632
P42620	HBWS01000617	
P48758	HBWS01000619	GO:0008211,GO:0042373,GO:0006805,GO:0006629,GO:2000379,GO:0042373,GO:0008211,GO:0006805
Q99315	HBWS01000624	GO:0015074,GO:0008152,GO:0015074,GO:0006310,GO:0006508,GO:0032197,GO:0071897,GO:0071897,GO:0071897,GO:0006278,GO:0006278,GO:0006278
Q09575	HBWS01000625	GO:0015074,GO:0071897
P0CT36	HBWS01000626	GO:0015074,GO:0006508,GO:0008152,GO:0015074,GO:0006310,GO:0006508,GO:0071897,GO:0006278,GO:0006278
Q09575	HBWS01000634	GO:0015074,GO:0071897
Q96DM1	HBWS01000638	
Q80T79	HBWS01000640	GO:0050773
Q99KP6	HBWS01000642	GO:0000398,GO:0010498,GO:0070534,GO:0008104,GO:0006303,GO:0000077,GO:0000244,GO:0000398,GO:0016567,GO:0000398,GO:0006281,GO:0008380,GO:0006281,GO:0006397,GO:0006974,GO:0008610,GO:0048711,GO:0070534,GO:0008104,GO:0010498,GO:0006303,GO:0000077,GO:0000209,GO:0000244,GO:0000245,GO:0000398,GO:0048026,GO:0070534,GO:0008104,GO:0010498,GO:0006303,GO:0000077,GO:0000209,GO:0000244,GO:0000245,GO:0000398,GO:0000398,GO:0016567
Q9Z1G4	HBWS01000647	GO:0007035,GO:1902600,GO:1902600,GO:0006811,GO:0016241,GO:0016241,GO:0097401,GO:0097401,GO:0097401,GO:0097401
Q29466	HBWS01000648	GO:0007035,GO:1902600,GO:1902600,GO:0006811,GO:0045851,GO:1902600
O42449	HBWS01000659	GO:0042446
Q1ECV4	HBWS01000667	GO:0060271,GO:0003341,GO:0060271,GO:0018094,GO:0035082,GO:0018094,GO:0018094,GO:0036211,GO:0035082,GO:0003341,GO:0035082
Q9Y4R7	HBWS01000671	GO:0060271,GO:0003341,GO:0018094,GO:0060271,GO:0030317,GO:0035082,GO:0036211
A4Q9F1	HBWS01000673	GO:0060271,GO:0003341,GO:0018094,GO:0018094,GO:0018094,GO:0018094,GO:0030317,GO:0036211,GO:0060271,GO:0060271
Q5R507	HBWS01000675	GO:0022604,GO:0007010,GO:0051016,GO:0030036,GO:0051693
Q9D2H2	HBWS01000683	GO:0006139,GO:0016310,GO:0030030,GO:0051649,GO:0007420,GO:0007420,GO:0007420,GO:0007420,GO:0002437,GO:0003351,GO:0003351,GO:0035082,GO:0007283,GO:0007283,GO:0046940,GO:0046940,GO:0046940,GO:0046940,GO:0046940,GO:0046940
Q9D2H2	HBWS01000685	GO:0006139,GO:0016310,GO:0030030,GO:0051649,GO:0007420,GO:0007420,GO:0007420,GO:0007420,GO:0002437,GO:0003351,GO:0003351,GO:0035082,GO:0007283,GO:0007283,GO:0046940,GO:0046940,GO:0046940,GO:0046940,GO:0046940,GO:0046940
Q9Y2B5	HBWS01000686	GO:0016192,GO:0015986
P40215	HBWS01000695	GO:0006116,GO:0006116,GO:0019655,GO:0019655,GO:0042981
Q8BFR2	HBWS01000697	GO:0030154,GO:0030510
Q96Q27	HBWS01000703	GO:0016567,GO:0006511,GO:0035556,GO:0007165,GO:0055013,GO:0030036,GO:0035914,GO:0043161,GO:0001947,GO:0016567,GO:0016567,GO:0055007,GO:0043161,GO:0036336,GO:0055013,GO:0071800,GO:0030036,GO:0043161,GO:0043161,GO:0006511,GO:0036336,GO:0071800,GO:0043161,GO:0014732,GO:0006511
P07463	HBWS01000708	
P07463	HBWS01000709	
Q8BGV5	HBWS01000722	GO:0000122,GO:0006355,GO:0000122,GO:0030509
Q6PAR5	HBWS01000728	GO:0016192,GO:0006897,GO:0051223,GO:0051223,GO:0051223
F2Z3T4	HBWS01000731	GO:0043484,GO:0008380,GO:0006397,GO:0000381,GO:0043484
Q54H46	HBWS01000732	GO:0007165,GO:0016310,GO:0097696
Q8CG19	HBWS01000734	GO:1901388,GO:0035583,GO:1901388,GO:0032967,GO:0035583,GO:0007179,GO:0060976,GO:0003281,GO:0035904
Q5R5V8	HBWS01000745	GO:0007165,GO:0007186,GO:0007165,GO:0007186
O00418	HBWS01000752	GO:0031037,GO:0046777,GO:0016310,GO:0006414,GO:0045807,GO:0140245,GO:0051965,GO:0061003,GO:0071277,GO:0071320,GO:0071454,GO:1990416,GO:1990637,GO:0031952,GO:0002931,GO:0032869,GO:0043066,GO:0046777
P26990	HBWS01000763	GO:0060998,GO:0016192,GO:0036010,GO:0006886,GO:0015031,GO:0030154,GO:0007399,GO:0097178,GO:0030838,GO:0030866,GO:0035020,GO:0090162,GO:0050714,GO:1902217,GO:0051489,GO:0051549,GO:2000009,GO:1903078,GO:0060998,GO:0120183,GO:0072659,GO:0010975,GO:0010976,GO:0097178,GO:0097284,GO:0030838,GO:0030866,GO:0032456,GO:0034394,GO:0035020,GO:0036010,GO:0036010,GO:0001889
Q5ZLG9	HBWS01000773	GO:1904263,GO:0034198,GO:1904263,GO:0031669
Q29RI6	HBWS01000798	GO:0035556
Q9VNE2	HBWS01000804	GO:0017148,GO:0051491,GO:0007616,GO:0048149,GO:0048477,GO:0051491,GO:0016199,GO:0007616,GO:0030707,GO:0007616
Q9VNE2	HBWS01000807	GO:0017148,GO:0051491,GO:0007616,GO:0048149,GO:0048477,GO:0051491,GO:0016199,GO:0007616,GO:0030707,GO:0007616
P14314	HBWS01000811	GO:0006491,GO:0001889,GO:0006491,GO:0006491,GO:0035556,GO:0035556
G5ECX0	HBWS01000814	GO:0007189,GO:0007166,GO:0007186,GO:0007165,GO:0007186,GO:0097264
P07207	HBWS01000815	GO:0045944,GO:0010001,GO:0002052,GO:0050793,GO:0030154,GO:0007219,GO:0048477,GO:0030154,GO:0007219,GO:0007399,GO:0045944,GO:0045944,GO:0048627,GO:0010628,GO:0007219,GO:0007219,GO:0007219,GO:0007400,GO:0002213,GO:0045944,GO:0046331,GO:0046666,GO:0046667,GO:0016318,GO:0007478,GO:0007616,GO:0008356,GO:0008356,GO:0097150,GO:0040008,GO:0007219,GO:0007219,GO:0007219,GO:0007219,GO:0007346,GO:0007391,GO:0007400,GO:0036099,GO:0036335,GO:0036335,GO:0045595,GO:0045893,GO:0046716,GO:0046843,GO:0048052,GO:0048056,GO:0048190,GO:0048477,GO:0048542,GO:0048664,GO:0048665,GO:0048749,GO:0048803,GO:0048863,GO:0061382,GO:0050767,GO:0050768,GO:0050877,GO:2000035,GO:2000048,GO:0051489,GO:0060250,GO:0060288,GO:0060289,GO:0060571,GO:0061331,GO:0045165,GO:0045316,GO:0045466,GO:0045466,GO:0016330,GO:0016348,GO:0016348,GO:0016360,GO:0022416,GO:0007403,GO:0007403,GO:0007403,GO:0007411,GO:0007422,GO:0007423,GO:0007440,GO:0007455,GO:0007455,GO:0007474,GO:0007476,GO:0007476,GO:0007476,GO:0007476,GO:0007480,GO:0007480,GO:0007480,GO:0007498,GO:0007521,GO:0007615,GO:0007616,GO:0007616,GO:0008045,GO:0008284,GO:0008340,GO:0008347,GO:0008407,GO:0008587,GO:0008587,GO:0008587,GO:0008587,GO:0008587,GO:0008587,GO:0097150,GO:0009608,GO:0009950,GO:0010001,GO:0010629,GO:1900087,GO:1900087,GO:0014019,GO:0030154,GO:0030707,GO:0030707,GO:0030707,GO:0030713,GO:0030713,GO:0030718,GO:0030720,GO:0006110,GO:0035153,GO:0035162,GO:0035167,GO:0035171,GO:0035172,GO:0035204,GO:0035214,GO:0035222,GO:0007015,GO:0036011,GO:0040008,GO:0042686,GO:0042688,GO:0042688,GO:0042691,GO:0007219,GO:0007219,GO:0007219,GO:0007219,GO:0007219,GO:0007219,GO:0007219,GO:0007219,GO:0007219,GO:0007293,GO:0007297,GO:0007298,GO:0007298,GO:0043525,GO:0007400,GO:0001745,GO:0001745,GO:0001745,GO:0001745,GO:0001745,GO:0002052,GO:0002052,GO:1902692,GO:1902692,GO:1902692,GO:0043697,GO:0007405,GO:0010628,GO:0010628,GO:0010629,GO:1902692,GO:1902692,GO:0014018,GO:0014019,GO:0014019,GO:0002052,GO:0002052
P14381	HBWS01000820	
P14381	HBWS01000821	
P10493	HBWS01000822	GO:0060070,GO:0007160,GO:0007155,GO:0010811,GO:0030198,GO:0007160,GO:0032836,GO:0045785,GO:0051149,GO:2001046,GO:0110011,GO:0048856
P34710	HBWS01000830	GO:0016358,GO:0008045,GO:0009887,GO:0009888,GO:0007399,GO:0038007,GO:0030334,GO:0033563,GO:0035262,GO:0045138,GO:0030334,GO:0031175,GO:0033563,GO:0033563,GO:0007411,GO:0008045,GO:0008078,GO:0035262,GO:0038007,GO:0038007,GO:1905488,GO:1905489,GO:1905812,GO:1905812,GO:1905812,GO:1905812,GO:1905815,GO:1905815,GO:1905815,GO:0007419,GO:0097374,GO:0097376,GO:0008045,GO:0008045,GO:0033563,GO:0033563,GO:0038007,GO:0038007,GO:1905488,GO:1905815,GO:0048813,GO:0051965,GO:0007419,GO:0097374,GO:0097376,GO:0008045,GO:0008045,GO:0030950,GO:0031115,GO:0033563,GO:0035262,GO:0040017
O60469	HBWS01000834	GO:0070593,GO:0007411,GO:0007156,GO:0048842,GO:0042327,GO:0060219,GO:0070593,GO:0007416,GO:0010842,GO:0007156,GO:0007162,GO:0007411,GO:0007155,GO:0007155,GO:0007399,GO:0007155,GO:0007399,GO:0038007,GO:0048813,GO:0048842,GO:0060060,GO:0070593,GO:0007411,GO:0007626,GO:0007162,GO:0007411
Q80SV1	HBWS01000846	GO:0008150
Q9Y693	HBWS01000847	
Q12830	HBWS01000852	GO:0000122,GO:0006338,GO:0045944,GO:0007420,GO:0006357,GO:0006357,GO:0006357,GO:0006325,GO:0007492,GO:0009952,GO:1990090,GO:0001892,GO:0006338,GO:0006355,GO:0007420
Q9M2U3	HBWS01000854	
P21278	HBWS01000855	GO:0060158,GO:0007188,GO:0001508,GO:0007165,GO:0007186,GO:0007165,GO:0001508,GO:1904888,GO:1904888,GO:1990806,GO:1990806,GO:0060158,GO:0060158,GO:0060158,GO:0008217,GO:0086100,GO:0099105,GO:0099105,GO:0032024,GO:0032024,GO:0032024,GO:0007200,GO:0007207,GO:0007207,GO:0007186,GO:0045634,GO:0048066,GO:1990806,GO:0071467,GO:0007507,GO:0032024,GO:0007186,GO:0007200,GO:0007215,GO:0001501,GO:0007165
O15975	HBWS01000856	GO:0007165,GO:0007186,GO:0007165
D4AUF1	HBWS01000861	
Q9GKX6	HBWS01000865	GO:0033499,GO:0006006,GO:0019318,GO:0005975,GO:0005975,GO:0019318,GO:0006012
A1L020	HBWS01000867	
Q6DFI2	HBWS01000876	GO:0036228,GO:0160063
Q91YT7	HBWS01000878	GO:0061157,GO:0045948,GO:0050767,GO:0061157,GO:0061157,GO:0061157,GO:0061157,GO:0061157,GO:1903538,GO:0071425,GO:0071425,GO:1902036,GO:1902036,GO:0030155,GO:0006402,GO:0006402,GO:0006402,GO:0007276,GO:0007284,GO:0001556,GO:0043488,GO:0045746,GO:0045948,GO:0048598,GO:0050767,GO:2000232,GO:0060339,GO:1903679,GO:0070925,GO:0098508,GO:2000737,GO:0034063,GO:0045087,GO:0048477,GO:0051301,GO:0030154,GO:0002376,GO:0007049,GO:0007283,GO:0050767,GO:2000232,GO:0060339,GO:0061157,GO:1903679,GO:0070925,GO:2000737,GO:0006402,GO:0034063,GO:0043488,GO:0050767,GO:2000232,GO:0060339,GO:0061157,GO:0070925,GO:2000737,GO:0006402,GO:0034063,GO:0043488
Q46HE0	HBWS01000881	GO:0006207,GO:0006520,GO:0006221,GO:0006221,GO:0044205
Q54RX9	HBWS01000886	GO:0006886,GO:0006971
A6N7Y9	HBWS01000905	GO:0031047,GO:0140990,GO:0141006,GO:0031047,GO:0006417,GO:0007283,GO:0007286,GO:0035092,GO:0051321,GO:0030154,GO:0031047,GO:0006417,GO:0140990,GO:0141006,GO:0035092,GO:0007283,GO:0007286
Q5RAS1	HBWS01000908	GO:0001510,GO:0031167,GO:0032259,GO:0001510,GO:0006364,GO:0042254,GO:0032259,GO:0006364,GO:0001510,GO:0031167
Q5RAS1	HBWS01000909	GO:0001510,GO:0031167,GO:0032259,GO:0001510,GO:0006364,GO:0042254,GO:0032259,GO:0006364,GO:0001510,GO:0031167
Q7PPA5	HBWS01000928	GO:0070588,GO:0006874,GO:0006816,GO:0006811,GO:0006816
Q96DM1	HBWS01000929	
P36183	HBWS01000932	GO:0006457
Q9UNY4	HBWS01000934	GO:0006281,GO:0008380,GO:0006353,GO:0006397,GO:0006353,GO:0006369,GO:0006338
A2AVA0	HBWS01000940	GO:0036303,GO:0045959,GO:0008544,GO:0007155,GO:0036303,GO:0016477,GO:0008544,GO:0090136,GO:0036303,GO:0036303,GO:0048014,GO:0120193,GO:0008544,GO:0010467,GO:0003017,GO:0001945,GO:0045906,GO:0010572,GO:0007160,GO:0010572,GO:0045906
P10079	HBWS01000946	
Q8BGC3	HBWS01000954	GO:0015718,GO:0015881,GO:0055085,GO:0046449,GO:0015881,GO:0015881,GO:0046449,GO:0015881,GO:0015881
B3EWY9	HBWS01000963	GO:0007160
Q91V88	HBWS01000964	GO:0030154,GO:0007155,GO:0010811,GO:0030198,GO:0007160,GO:0007160,GO:0030511,GO:0007179,GO:0001657,GO:0001658,GO:0007160,GO:0045944,GO:0051145,GO:0033631,GO:0070374,GO:0010694,GO:0071356,GO:0045669,GO:0045669,GO:0045987,GO:0045184,GO:0097195
Q9NBX4	HBWS01000972	GO:0006278,GO:0006278,GO:0006278,GO:0006313,GO:0071897
P21329	HBWS01000973	GO:0006278,GO:0006278,GO:0071897
Q80XG9	HBWS01000975	GO:1901629,GO:0051965,GO:0072578,GO:0050808,GO:0097113,GO:0051963,GO:0051963,GO:0051963,GO:0051963,GO:0051963,GO:0051963,GO:0051963,GO:0051963,GO:0051963,GO:0051963
O60296	HBWS01000986	GO:0047496,GO:0048311,GO:0022008,GO:0098957,GO:0006605,GO:0098972
B3EWY9	HBWS01000989	GO:0007160
Q9GJX5	HBWS01000990	
Q9ULV0	HBWS01001000	GO:0030050,GO:0007015,GO:0016197,GO:0015031,GO:0003091,GO:0016192
Q9ULV0	HBWS01001001	GO:0030050,GO:0007015,GO:0016197,GO:0015031,GO:0003091,GO:0016192
Q8N2S1	HBWS01001005	GO:0046879,GO:0007179,GO:0017015,GO:0006457,GO:0001558,GO:0048251,GO:0048251
Q61555	HBWS01001006	GO:0009653,GO:1901163,GO:0001890,GO:0030326,GO:0030326,GO:0030326,GO:0035108,GO:0048048,GO:0043010,GO:0045669,GO:0060346,GO:0030501,GO:0035583,GO:0007165,GO:0007165,GO:0042593,GO:1901163,GO:0001890,GO:0007165
A2VDZ3	HBWS01001009	GO:0006357,GO:0045944,GO:0030154,GO:0006915,GO:0007399,GO:0045893,GO:0045944,GO:0045944,GO:0046326,GO:0048311,GO:0055005,GO:0061337,GO:0070375,GO:0071277,GO:0007507,GO:0010613,GO:0010628,GO:0006351,GO:0006355,GO:0000002,GO:0000122,GO:0000165,GO:0045944,GO:0048311,GO:0048813,GO:0055005,GO:0061337,GO:0070375,GO:0071277,GO:0000002,GO:0000122,GO:0000165,GO:0045893
