scig1.0000908	GO:0009058,GO:0014070,GO:0006572,GO:0006559,GO:0006103,GO:0006979,GO:0009072,GO:0009074,GO:0006520,GO:0046689,GO:0006897,GO:1901564,GO:0006536,GO:0006954,GO:0071548,GO:0006955,GO:0051384,GO:0044238
scig1.0000939	GO:0035821,GO:0006508
scig1.0000950	GO:0051607,GO:0016567,GO:0045087,GO:0034340,GO:0070534,GO:0060340,GO:0006513,GO:0002376,GO:0032728
scig1.0000951	GO:0006355
scig1.0000958	GO:0031591,GO:0030488,GO:0006400,GO:0008033
scig1.0001003	GO:0016485,GO:0007566,GO:0030324,GO:0061053,GO:0030199,GO:1905609,GO:0019058,GO:0018057,GO:0007507,GO:0048566,GO:0001822,GO:0140447,GO:0060976,GO:0001837,GO:0060021,GO:0043043,GO:0048706,GO:0007368,GO:0006508,GO:0006465,GO:0045892,GO:2001046,GO:1904754,GO:0016486,GO:0007565,GO:2000329,GO:0021510,GO:0033625,GO:0030323,GO:0007155,GO:0006954,GO:0035108,GO:0009952,GO:0003279,GO:1905590
scig1.0001017	GO:0050770,GO:0035331,GO:0071963,GO:0010628,GO:0051654,GO:0007010,GO:1900181,GO:0018107,GO:0032147,GO:0006468,GO:0032092,GO:0051646,GO:0010975,GO:0070507,GO:0046777,GO:0030010,GO:0010719,GO:0000422,GO:0016310,GO:0099175,GO:0035556,GO:0036289,GO:0001764,GO:0010976,GO:0000226,GO:0051493,GO:0061564,GO:0030154,GO:0010629,GO:0045197,GO:0018105,GO:0016055,GO:0050773,GO:1904526
scig1.0001033	GO:0043124,GO:0045944,GO:0043066,GO:0071356,GO:0055113,GO:0007417,GO:0001757,GO:0050896,GO:0016310,GO:0033209
scig1.0001034	GO:0016311
scig1.0001168	GO:0072344,GO:0034198,GO:0140469,GO:1990253,GO:0006417
scig1.0001210	GO:0072488
scig1.0001244	GO:0044272,GO:0070814,GO:0008652,GO:0019343,GO:0006535,GO:0043418,GO:0006534,GO:0019344,GO:0050667,GO:0006563
scig1.0001277	GO:0043001,GO:0050714,GO:0043066,GO:0050901,GO:0010467,GO:0090161,GO:0072752,GO:0016477,GO:0007030,GO:0010821,GO:0045053,GO:0032008,GO:0060352,GO:0006890,GO:0015031,GO:0048194,GO:0030032,GO:0009101,GO:0090164,GO:0009306
scig1.0001282	GO:1903350,GO:0046835,GO:0044238,GO:0042352,GO:0016310,GO:0071704
scig1.0001296	GO:0043252,GO:0015732,GO:0042403,GO:0070327,GO:0055085,GO:0006811
scig1.0001322	GO:0008152,GO:0009097,GO:0006567,GO:0009082,GO:0008652,GO:0006520,GO:0070689
scig1.0001349	GO:0035583,GO:0009653,GO:2001205,GO:0043010,GO:0046676,GO:0032100,GO:0048048,GO:0001501,GO:0006006,GO:0045671,GO:0033627,GO:0048050,GO:0001656,GO:0007507,GO:0035582,GO:0071560,GO:0034199,GO:1903444,GO:0001822,GO:0042593,GO:0010737,GO:1990314
scig1.0001377	GO:0000122,GO:0008285,GO:2000045,GO:0006357,GO:0006915,GO:0043065,GO:0045892,GO:0006325,GO:1901653
scig1.0001379	GO:0022008,GO:0007157,GO:0007156,GO:0098609,GO:0021987,GO:0035329,GO:0007155
scig1.0001392	GO:0048009,GO:0030178,GO:0007165,GO:0042326,GO:0120162,GO:0032868,GO:0042327,GO:0008286,GO:0010467,GO:0030949,GO:1904738,GO:0045719,GO:0046325,GO:0070371,GO:0046627
scig1.0001408	GO:0055085,GO:0006811
scig1.0001424	GO:0006508,GO:0030195,GO:0035821
scig1.0001442	GO:1990466,GO:0006357,GO:0044828,GO:0045944,GO:0016925,GO:0006355
scig1.0001532	GO:0006508,GO:0003279,GO:0035904,GO:0030198,GO:0007507,GO:0060976,GO:0001822
scig1.0001536	GO:0043627,GO:0061580,GO:0097065,GO:0030207,GO:0006914,GO:0010976,GO:0007584,GO:0030209,GO:0051597,GO:0010632,GO:0009268
scig1.0001587	GO:0042373,GO:2000379,GO:0006629,GO:0008211,GO:0006805
scig1.0001613	GO:0006310,GO:0071897,GO:0008152,GO:0006508,GO:0015074,GO:0006278,GO:0032197
scig1.0001637	GO:0015074,GO:0071897
scig1.0001651	GO:0050773
scig1.0001660	GO:0000077,GO:0006397,GO:0070534,GO:0048026,GO:0008380,GO:0048711,GO:0010498,GO:0000398,GO:0016567,GO:0006974,GO:0008610,GO:0000209,GO:0000244,GO:0006281,GO:0008104,GO:0000245,GO:0006303
scig1.0001675	GO:0045851,GO:1902600,GO:0001503,GO:0006811,GO:0007035,GO:0051452,GO:0097254,GO:0007605,GO:0016241,GO:0097401,GO:0006885
scig1.0001703	GO:0042446
scig1.0001726	GO:0051299,GO:0035082,GO:0060271,GO:0007088,GO:0051301,GO:1904355,GO:0006468,GO:0051988,GO:0051225,GO:0090307,GO:0006313,GO:0006278,GO:0007059,GO:0051321,GO:0032212,GO:0046602,GO:0007049,GO:0000070,GO:0018094,GO:1903126,GO:0001824,GO:0036211,GO:0035556,GO:0003341,GO:0051973,GO:0016310,GO:0000278,GO:0030317,GO:0046777,GO:0071897
scig1.0001730	GO:0022604,GO:0007010,GO:0051693,GO:0030036,GO:0051016
scig1.0001753	GO:0016192,GO:0000226,GO:0070886,GO:0035307,GO:0006509,GO:0007283,GO:0007017,GO:0007204,GO:0016310,GO:0000278,GO:0050852,GO:0030030,GO:0051649,GO:0015986,GO:0003351,GO:0032092,GO:0046940,GO:0035082,GO:0002437,GO:0006508,GO:0007420,GO:0006465,GO:0033619,GO:0007098,GO:0006139
scig1.0001783	GO:0042981,GO:0019655,GO:0006116,GO:0022900
scig1.0001786	GO:0035821,GO:0050793,GO:0030154,GO:0007219,GO:0001525,GO:0060271,GO:0006355,GO:0030510,GO:0061314
scig1.0001801	GO:0071800,GO:0016567,GO:0043161,GO:0055013,GO:0001947,GO:0035556,GO:0035914,GO:0030036,GO:0036336,GO:0014732,GO:0007165,GO:0006511,GO:0055007
scig1.0001860	GO:0006355,GO:0030509,GO:0000122
scig1.0001883	GO:0006897,GO:0016192,GO:0051223
scig1.0001888	GO:0043484,GO:0000381,GO:0006397,GO:0008380
scig1.0001889	GO:0097696,GO:0016310,GO:0007165
scig1.0001896	GO:0060976,GO:0032967,GO:1901388,GO:0035904,GO:0007179,GO:0035583,GO:0003281
scig1.0001912	GO:0007165,GO:0007186
scig1.0001930	GO:1990637,GO:0032869,GO:0031952,GO:0140245,GO:0071320,GO:0006414,GO:0051965,GO:0046777,GO:0061003,GO:0071454,GO:0016310,GO:0043066,GO:0071277,GO:1990416,GO:0045807,GO:0031037,GO:0002931
scig1.0001961	GO:0060998,GO:1902217,GO:0030838,GO:0006886,GO:0007399,GO:0072659,GO:0120183,GO:0097284,GO:0036010,GO:0010975,GO:1903078,GO:0034394,GO:0030866,GO:0050714,GO:0097178,GO:0001889,GO:0035020,GO:2000009,GO:0090162,GO:0030154,GO:0051549,GO:0010976,GO:0016192,GO:0051489,GO:0032456,GO:0015031
scig1.0001980	GO:1904263,GO:0034198,GO:0031669
scig1.0002053	GO:0035556
scig1.0002073	GO:0016199,GO:0006446,GO:0030707,GO:0006417,GO:0048149,GO:0048477,GO:0017148,GO:0051491,GO:0007616
scig1.0002085	GO:0035556,GO:0006807,GO:0010977,GO:0001889,GO:0006491,GO:0001701
scig1.0002086	GO:0043304,GO:0007298,GO:0060250,GO:0007399,GO:0007615,GO:0097150,GO:0022416,GO:0001745,GO:0060289,GO:0008340,GO:0007391,GO:0010628,GO:0035162,GO:0007400,GO:0007165,GO:0035214,GO:0007189,GO:0048056,GO:0045944,GO:0014019,GO:0007411,GO:0045466,GO:0030718,GO:0007186,GO:0007616,GO:0048542,GO:0007297,GO:1900087,GO:0007440,GO:0061331,GO:0007219,GO:0036099,GO:0007293,GO:0006110,GO:0014018,GO:0050877,GO:1902692,GO:0016330,GO:0008284,GO:0040008,GO:0036335,GO:0016318,GO:0046331,GO:0045316,GO:0030720,GO:0048664,GO:0097264,GO:0007498,GO:0030713,GO:0045893,GO:0036011,GO:0048863,GO:0048665,GO:0046843,GO:0007521,GO:0048052,GO:0051489,GO:0045165,GO:0007166,GO:0060288,GO:0010629,GO:0008045,GO:0060571,GO:0035167,GO:0042691,GO:0007015,GO:0048477,GO:0007476,GO:0007422,GO:0016477,GO:0061382,GO:0050767,GO:0048749,GO:0008407,GO:0007346,GO:0043525,GO:0016360,GO:0035171,GO:0045595,GO:0008356,GO:0007405,GO:0007455,GO:0009950,GO:0042686,GO:0006954,GO:0007155,GO:0030707,GO:0048627,GO:0010001,GO:0035222,GO:2000035,GO:0007474,GO:0042688,GO:0016348,GO:0002052,GO:0071621,GO:0007403,GO:0050768,GO:0046666,GO:0009608,GO:2000048,GO:0046716,GO:0048190,GO:0007423,GO:0046667,GO:0035204,GO:0043697,GO:0048803,GO:0050793,GO:0008347,GO:0035172,GO:0035153,GO:0002213,GO:0007478,GO:0007480,GO:0030154,GO:0008587
scig1.0002114	GO:0060070,GO:0010811,GO:0051149,GO:0048856,GO:0007155,GO:0007160,GO:0110011,GO:0032836,GO:0030198,GO:0045785,GO:2001046
scig1.0002133	GO:0007399,GO:0048813,GO:0007419,GO:0033563,GO:0031175,GO:0007411,GO:0009887,GO:0008078,GO:0035262,GO:0038007,GO:0009888,GO:0008045,GO:1905488,GO:0031115,GO:0045138,GO:0097376,GO:0016358,GO:1905812,GO:1905815,GO:0030334,GO:0030950,GO:0051965,GO:0040017,GO:1905489,GO:0097374
scig1.0002141	GO:0007416,GO:0007411,GO:0007162,GO:0048813,GO:0010842,GO:0060060,GO:0042327,GO:0060219,GO:0007399,GO:0038007,GO:0070593,GO:0007155,GO:0007626,GO:0048842,GO:0007156
scig1.0002176	GO:0008150
scig1.0002194	GO:0035076,GO:0007492,GO:0006338,GO:0035073,GO:0006357,GO:0045893,GO:0007420,GO:0045892,GO:0046426,GO:0006355,GO:0006325,GO:0045944,GO:0009952,GO:0045824,GO:0000122,GO:0010468,GO:0034728,GO:0048515,GO:0030097,GO:0001892,GO:1990090
scig1.0002207	GO:0007207,GO:0001501,GO:0099105,GO:0048066,GO:0032024,GO:0001508,GO:0045634,GO:1904888,GO:0060158,GO:0071467,GO:0007165,GO:0008217,GO:0007186,GO:0007215,GO:0086100,GO:1990806,GO:0007507,GO:0007188,GO:0007200
scig1.0002228	GO:0005975,GO:0006012,GO:0019318,GO:0033499,GO:0006006
scig1.0002267	GO:0160063,GO:0036228
scig1.0002275	GO:0043488,GO:0007276,GO:0045746,GO:0030155,GO:0048598,GO:0071425,GO:0070925,GO:0060339,GO:0030154,GO:1903679,GO:0034063,GO:0045087,GO:0001556,GO:0051301,GO:0048477,GO:0050767,GO:2000737,GO:0007283,GO:0007049,GO:2000232,GO:0098508,GO:1903538,GO:1902036,GO:0061157,GO:0007284,GO:0006402,GO:0002376,GO:0045948
scig1.0002283	GO:0006520,GO:0006221,GO:0006207,GO:0044205
scig1.0002298	GO:0032402,GO:0045056,GO:0046847,GO:0030100,GO:0050773,GO:0008150,GO:0051489,GO:0032401,GO:0032456,GO:0006886,GO:0006897,GO:0006971,GO:0051963,GO:0060271,GO:0002415,GO:0015031
scig1.0002348	GO:0007286,GO:0007283,GO:0140990,GO:0141006,GO:0030154,GO:0035092,GO:0051321,GO:0031047,GO:0006417
scig1.0002354	GO:0001510,GO:0031167,GO:0006364,GO:0042254,GO:0032259
scig1.0002423	GO:0043434,GO:0140056,GO:0006874,GO:0006984,GO:1990456,GO:0086036,GO:0000045,GO:0016240,GO:0006996,GO:0070050,GO:0098909,GO:0070588,GO:0034599,GO:0045822,GO:0010666,GO:1990036,GO:0032470,GO:1903233,GO:1903515,GO:0032469,GO:0014883,GO:0033292,GO:0006811,GO:0006816,GO:0014898,GO:0006937,GO:0010882,GO:0002026,GO:0070296,GO:0055119
scig1.0002436	GO:0006457
scig1.0002447	GO:0008380,GO:0006397,GO:0006281,GO:0006369,GO:0006338,GO:0006353
scig1.0002474	GO:0050773,GO:0036303,GO:0008544,GO:0003017,GO:0045906,GO:0045959,GO:0090136,GO:0120193,GO:0007160,GO:0048014,GO:0010572,GO:0007155,GO:0010467,GO:0009653,GO:0001945,GO:0016477
scig1.0002513	GO:0015881,GO:0015718,GO:0055085,GO:0046449
scig1.0002550	GO:0045184,GO:0045944,GO:0030198,GO:0070374,GO:0001658,GO:0033631,GO:0097195,GO:0045669,GO:0001657,GO:0007155,GO:0007160,GO:0051145,GO:0071356,GO:0007179,GO:0010694,GO:0030154,GO:0010811,GO:0045987,GO:0030511
scig1.0002564	GO:0006313,GO:0006278,GO:0071897
scig1.0002566	GO:0071897,GO:0006278
scig1.0002577	GO:0050808,GO:0072578,GO:0097113,GO:0051965,GO:1901629,GO:0051963
scig1.0002635	GO:0098957,GO:0048311,GO:0098972,GO:0022008,GO:0006605,GO:0047496
scig1.0002639	GO:0040017,GO:0001764,GO:0016477,GO:0009408,GO:0007160,GO:0007155,GO:0000003,GO:0071711,GO:0007414,GO:0009888,GO:0042127,GO:0007411,GO:0009887,GO:0051788
scig1.0002659	GO:0016197,GO:0003091,GO:0016192,GO:0007015,GO:0030050,GO:0015031
scig1.0002664	GO:0048014,GO:0048251,GO:0120193,GO:0007160,GO:0035108,GO:0007155,GO:0010572,GO:0043010,GO:0010467,GO:0009653,GO:0035583,GO:0007179,GO:0016477,GO:0030326,GO:0001945,GO:0001558,GO:0090136,GO:0060346,GO:0007165,GO:0001890,GO:0048048,GO:0008544,GO:0003017,GO:0017015,GO:0045906,GO:0030501,GO:0045959,GO:0042593,GO:0006457,GO:0036303,GO:1901163,GO:0046879,GO:0045669
scig1.0002678	GO:0071277,GO:0010613,GO:0055005,GO:0000122,GO:0014056,GO:0030154,GO:0006355,GO:0046326,GO:0042594,GO:0070375,GO:0007168,GO:0048311,GO:0007399,GO:0010628,GO:0000002,GO:0045944,GO:0048813,GO:0007165,GO:0006351,GO:0045893,GO:0006915,GO:0006357,GO:0007507,GO:0061337,GO:0000165
scig1.0002690	GO:0006310,GO:0015074
scig1.0002692	GO:0007034,GO:0015031
scig1.0002706	GO:0031103,GO:0007417,GO:0007507,GO:0001657,GO:0001501,GO:0007155,GO:0008347,GO:0002052,GO:0010001
scig1.0002712	GO:0071897,GO:0006278
scig1.0002717	GO:0007155,GO:1900181
scig1.0002721	GO:0048477,GO:0030154
scig1.0002732	GO:0022611,GO:0007268,GO:0035206
scig1.0002782	GO:0007165,GO:0051056,GO:0030336
scig1.0002792	GO:0032197,GO:0090305,GO:0008152,GO:0006278,GO:0006310
scig1.0002799	GO:0006862,GO:1990786,GO:0097352,GO:0008333,GO:0034162,GO:0032456,GO:0006914
scig1.0002826	GO:0006450,GO:0002949,GO:0051051
scig1.0002841	GO:0032480,GO:0006511,GO:0039536,GO:0071712,GO:0043161,GO:0030433,GO:0050896,GO:0030970,GO:0010498,GO:0001501
scig1.0002843	GO:0016358,GO:0007155,GO:1904936,GO:0098609,GO:0007156,GO:0050896,GO:0007411,GO:0010842,GO:0050808,GO:0048699,GO:2000171,GO:0000902
scig1.0002884	GO:0060213,GO:0048387,GO:0010606,GO:0017148,GO:1900153,GO:0033147,GO:0031047,GO:0006417,GO:0000122
scig1.0002967	GO:0009083,GO:0120161,GO:0006865,GO:0015803,GO:0055085
scig1.0002976	GO:0006278,GO:0006310,GO:0015074,GO:0070935,GO:0045930,GO:0008152,GO:0006281
scig1.0002989	GO:0061000,GO:0099537,GO:0099560,GO:0090557,GO:0021510,GO:0007399,GO:0016311,GO:0022038,GO:0021766,GO:0050808,GO:0048681,GO:0021549,GO:0016043,GO:0034164,GO:0050804,GO:0099054,GO:0032688,GO:0007155,GO:0032687,GO:0051128,GO:0030517,GO:0099151,GO:0021987,GO:0035335,GO:0048671,GO:0010977
scig1.0003023	GO:0006914,GO:0000045,GO:0031173,GO:0034497,GO:0061912,GO:0009267,GO:0051697,GO:0015031,GO:0016237,GO:0000423,GO:0045732,GO:0006508
scig1.0003042	GO:0051096,GO:0006298,GO:0016447,GO:0050896,GO:0006281,GO:0006312,GO:0006974,GO:0045910,GO:0043570
scig1.0003089	GO:0006457,GO:0006260
scig1.0003098	GO:0030198,GO:0002244
scig1.0003103	GO:0035195,GO:0033147,GO:0000288,GO:1900153,GO:0061014,GO:0017148,GO:0010606,GO:0001829,GO:0048387,GO:0060213,GO:0000289,GO:0000122,GO:0006417,GO:0031047,GO:2000036
scig1.0003109	GO:0008150
scig1.0003116	GO:0006821,GO:0055085,GO:0034220,GO:1902476,GO:0006811,GO:0030321
scig1.0003120	GO:0036303,GO:0003017,GO:0008544,GO:0045959,GO:0045906,GO:0007155,GO:0048014,GO:0007160,GO:0120193,GO:0001945,GO:0010467
scig1.0003140	GO:0015861,GO:0015862,GO:1901642,GO:0015851,GO:0015874,GO:0035340,GO:1904823,GO:0015872,GO:0006836,GO:1903791,GO:1904082,GO:0015858,GO:0032238,GO:0006837,GO:1903716
scig1.0003143	GO:0006620,GO:1904378,GO:0045048,GO:0071816,GO:0051220,GO:0006511,GO:0031647
scig1.0003163	GO:0048208,GO:0006888,GO:0043123,GO:0016192
scig1.0003165	GO:1901661
scig1.0003195	GO:0035307,GO:0043200,GO:0000226,GO:0050896,GO:0032869,GO:0016064,GO:0080090,GO:2001235,GO:0001666,GO:1904385,GO:0051092,GO:0001954,GO:0071447,GO:0034644,GO:0042100,GO:0045471,GO:0042119,GO:0090331,GO:0043687,GO:0070528,GO:0032956,GO:0009410,GO:0034599,GO:0016310,GO:0030837,GO:0006974,GO:2000553,GO:0006954,GO:0051222,GO:0006468,GO:2000463,GO:0042542,GO:0006979,GO:0016477,GO:0072659,GO:0009749,GO:0051490,GO:0060081,GO:0060326,GO:0034351,GO:0042325,GO:0035556,GO:0042149,GO:0047496,GO:0031333,GO:0007166,GO:0032753,GO:0043065,GO:0045197,GO:0018105,GO:2000304,GO:0032963,GO:0007049,GO:0070779,GO:0006915,GO:1990138,GO:2000755,GO:0030010,GO:0032930,GO:0023021,GO:0008284,GO:0045630,GO:0043410,GO:0007616,GO:0051899,GO:0014070,GO:0046627,GO:0043066,GO:0060291,GO:0009612,GO:0050732,GO:0032733,GO:2000753,GO:0042307,GO:0007165,GO:0070301,GO:0050806,GO:0032754,GO:0090398,GO:0070374,GO:0098696,GO:0046628,GO:0010243,GO:0042742,GO:0032736,GO:0046326,GO:2000303
scig1.0003207	GO:0002376,GO:0006629,GO:0042742,GO:0098792,GO:0006511,GO:0002040,GO:0045765,GO:0140042,GO:0120323,GO:0051865,GO:0070534,GO:2000051,GO:0016567,GO:0001525,GO:0008015,GO:0008152,GO:0019216
scig1.0003211	GO:0006508
scig1.0003213	GO:0016192
scig1.0003273	GO:0007165,GO:0009435,GO:0019363,GO:0048511,GO:0032922
scig1.0003330	GO:0006355,GO:1904158,GO:0007026,GO:0030032,GO:0003341,GO:0032790,GO:0046847,GO:0006307,GO:0051493,GO:2000095,GO:0016477,GO:0032508,GO:0001578,GO:1990116,GO:0006974,GO:0030030,GO:0072344,GO:0006281
scig1.0003337	GO:0043616,GO:0061045,GO:0001933,GO:0072089,GO:0072675,GO:0030512,GO:0001942,GO:0010839,GO:2000647,GO:0045616
scig1.0003354	GO:0008104,GO:0033292,GO:0010881,GO:2001259,GO:0015031,GO:0033365,GO:0030913,GO:0051597,GO:1901019,GO:0043268,GO:0086091,GO:0051179,GO:0086015,GO:0051279,GO:0086066,GO:0003283,GO:1901018,GO:0070296,GO:0086014,GO:0070972,GO:0010882,GO:0072659,GO:0055117,GO:0002027,GO:0006897,GO:0060307,GO:0086070,GO:0086005,GO:0051924,GO:0006874,GO:0086004,GO:0051928,GO:0086046,GO:0036309,GO:0098910,GO:1901021,GO:0050821,GO:0007165,GO:0036371,GO:0031647,GO:0034394,GO:0010628,GO:0098907,GO:0007399,GO:0007010
scig1.0003386	GO:0050728,GO:0043161,GO:0070936,GO:0060348
scig1.0003389	GO:0008150
scig1.0003401	GO:0071310,GO:0006816,GO:0042542,GO:0006811,GO:0050974,GO:0010033,GO:0051209,GO:0009409,GO:0009410,GO:0050896,GO:0050955,GO:0051289,GO:0055085,GO:0034220,GO:0070588,GO:0070301,GO:0050966,GO:0050968,GO:0014070,GO:0019233,GO:0007166,GO:0048265,GO:0006874
scig1.0003407	GO:0006508,GO:0007165
scig1.0003413	GO:1990708,GO:0001964,GO:0007613,GO:0042593,GO:0008585,GO:0008584,GO:0035846,GO:0060745
scig1.0003423	GO:0010935,GO:0030433,GO:0000209,GO:0016567,GO:0032680,GO:0018279,GO:1904153,GO:0007286
scig1.0003428	GO:0016310,GO:0009966,GO:0042058,GO:0045453,GO:0060271,GO:0036035,GO:1902533,GO:0090263,GO:0050731,GO:0002091,GO:0035556,GO:0050732,GO:0043408
scig1.0003464	GO:0035751,GO:0032468,GO:0006816,GO:0071421,GO:0006487,GO:0032472,GO:0006874,GO:0006828,GO:0070588
scig1.0003482	GO:0018279,GO:0046368,GO:0036071,GO:0006486
scig1.0003497	GO:0071222,GO:0006897,GO:0071353,GO:0046718,GO:0006898,GO:0071346
scig1.0003517	GO:0034599,GO:0006979,GO:0046185,GO:0006068,GO:0006081,GO:0006629
scig1.0003532	GO:0045214,GO:0030866,GO:0030837,GO:0055003
scig1.0003543	GO:0042450,GO:0006526,GO:0008652,GO:0000050
scig1.0003563	GO:0006278
scig1.0003571	GO:0050769,GO:0048477,GO:0016567,GO:0000209,GO:0006511,GO:0032436,GO:1901800,GO:0007029,GO:0006513
scig1.0003592	GO:0007165,GO:0007178,GO:0016310
scig1.0003593	GO:0060612,GO:0032456,GO:0019915,GO:0015914,GO:0048488,GO:0007283,GO:0016197,GO:0006629,GO:0001558,GO:0006909,GO:0051647,GO:0045444,GO:0120009
