scig1.0002086	GO:0031256,GO:0016020,GO:0005654,GO:0005886,GO:0009986,GO:0005783,GO:0005737,GO:0005829,GO:0016324,GO:1990433,GO:0030139,GO:0005796,GO:0032991,GO:0005764,GO:0042995,GO:0005768,GO:0032579,GO:0032587,GO:0005576,GO:0005788,GO:0005770,GO:0005634,GO:0005769,GO:0031410,GO:0033166,GO:0005912
scig1.0002114	GO:0005604,GO:0005576,GO:0098637,GO:0071944,GO:0062023,GO:0031012
scig1.0002133	GO:0005576,GO:0005604,GO:0005737,GO:0030424
scig1.0002141	GO:0030425,GO:0043025,GO:0016020,GO:0005886,GO:0030424,GO:0045202,GO:0030426,GO:0042995,GO:0005576
scig1.0002176	GO:0016020
scig1.0002194	GO:0030425,GO:0070062,GO:0005654,GO:0048471,GO:0005737,GO:1904949,GO:0016589,GO:0000785,GO:0044297,GO:0005634
scig1.0002197	GO:0005634,GO:0000118
scig1.0002207	GO:0005737,GO:0005886,GO:0016020,GO:0005834,GO:0045202
scig1.0002225	GO:0005576
scig1.0002228	GO:0005737
scig1.0002230	GO:0005634,GO:0048471,GO:0005737,GO:0005829,GO:0000932
scig1.0002267	GO:0005789,GO:0031965,GO:0005886,GO:0005783,GO:0016020
scig1.0002275	GO:0005737,GO:0005829,GO:0010494,GO:0000932,GO:0005634,GO:0034451,GO:0036464
scig1.0002298	GO:0031012,GO:0030425,GO:0016323,GO:0043025,GO:0012505,GO:0016020,GO:0005886,GO:0005811,GO:0005615,GO:0042470,GO:0055038,GO:0016324,GO:0098978,GO:0030139,GO:0055037,GO:0062023,GO:0140220,GO:0042995,GO:0005768,GO:0098794,GO:0005576,GO:0005769
scig1.0002348	GO:0097433,GO:0005634,GO:0043186,GO:0033391,GO:0005737
scig1.0002354	GO:0005634,GO:0030688,GO:0005730,GO:0005694,GO:0005654
scig1.0002423	GO:0014704,GO:0016020,GO:0031234,GO:0090534,GO:0014801,GO:0005783,GO:0097470,GO:0016529,GO:0120025,GO:0048471,GO:0061831,GO:0005789,GO:0033017,GO:0032991
scig1.0002436	GO:0005783,GO:0005788
scig1.0002447	GO:0005681,GO:0005634,GO:0008023,GO:0005737,GO:0005829
scig1.0002474	GO:0005737,GO:0005886,GO:0005615,GO:0016020,GO:0031012,GO:0005576,GO:0005634,GO:0001527
scig1.0002489	GO:0005576,GO:0033166,GO:0031410,GO:0032579
scig1.0002513	GO:0005886,GO:0016020,GO:0016323
scig1.0002550	GO:0062023,GO:0030485,GO:0005576,GO:0005604,GO:0031012,GO:0016020
scig1.0002564	GO:0005575
scig1.0002577	GO:0098978,GO:0098982,GO:0045211,GO:0045202,GO:0032281,GO:0016020,GO:0031012,GO:0098839,GO:0098684,GO:0005886,GO:0005615
scig1.0002635	GO:0005886,GO:0005737,GO:0005829,GO:0030425,GO:0032839,GO:0005768,GO:1904115,GO:0005769,GO:0031410,GO:0005739
scig1.0002639	GO:0005604,GO:0005576,GO:0016020
scig1.0002640	GO:0005783,GO:0016020,GO:0005789
scig1.0002659	GO:0015629,GO:0070062,GO:0030659,GO:0045179,GO:0110165,GO:0031982,GO:0016459,GO:0005737,GO:0055037,GO:0032991
scig1.0002664	GO:0005615,GO:0005737,GO:0031012,GO:0016020,GO:0062023,GO:0001527,GO:0005634,GO:0005576
scig1.0002678	GO:0005634,GO:0000785,GO:0005829,GO:0005667,GO:0005654
scig1.0002690	GO:0005634
scig1.0002692	GO:0005768,GO:0005737,GO:0005829,GO:0031902,GO:0016020
scig1.0002706	GO:0031012,GO:0005615,GO:0009986,GO:0033165,GO:0045202,GO:0001750,GO:0062023,GO:0042995,GO:0005576,GO:0072534
scig1.0002717	GO:0015629,GO:0005925,GO:0070161,GO:0016020,GO:0005886,GO:0110165,GO:0005911,GO:0042383,GO:0005737,GO:0002102,GO:0042995,GO:0005856,GO:0005912
scig1.0002721	GO:0016020
scig1.0002732	GO:0045202,GO:0005634
scig1.0002782	GO:0005829,GO:0005737
scig1.0002799	GO:0048471,GO:0005737,GO:0005764
scig1.0002826	GO:0005739,GO:0016020,GO:0005886,GO:0005737
scig1.0002841	GO:0005654,GO:0034098,GO:0005737,GO:0005829,GO:0036501,GO:0005634
scig1.0002843	GO:0005604,GO:0032154,GO:0030054,GO:0005576,GO:0005938,GO:0062023,GO:0016020,GO:0031012,GO:0030425,GO:0043025,GO:0030424,GO:0005886
scig1.0002884	GO:0030014,GO:0005634,GO:0030015,GO:0005737,GO:0000932
scig1.0002938	GO:0009507,GO:0009536
scig1.0002967	GO:0005743,GO:0005739,GO:0016020,GO:0031966
scig1.0002976	GO:0015030,GO:0005634,GO:0005801,GO:0048471,GO:0005829,GO:0005737,GO:0005783
scig1.0002989	GO:0016020,GO:0098685,GO:0098839,GO:0005829,GO:0030424,GO:0042734,GO:0005886,GO:0043204,GO:0098978,GO:0014069,GO:0030672,GO:0030426,GO:0045202,GO:0031410,GO:0005576,GO:0042995,GO:0043005
scig1.0003023	GO:0000421,GO:0005737,GO:0005783,GO:0005829,GO:0005739,GO:0005776,GO:0031410
scig1.0003042	GO:0005654,GO:0032302,GO:0016020,GO:0005634
scig1.0003089	GO:0005737
scig1.0003098	GO:0005615,GO:0062023,GO:0005576,GO:0005581
scig1.0003103	GO:0005737,GO:0005829,GO:0005615,GO:0016020,GO:0000932,GO:0005778,GO:0005634,GO:0030014,GO:0030015
scig1.0003109	GO:0005575
scig1.0003116	GO:0016020,GO:0034707,GO:0005765,GO:0043231,GO:0034702,GO:0005764
scig1.0003120	GO:0031012,GO:0016020,GO:0005615,GO:0005737,GO:0005576,GO:0005634
scig1.0003140	GO:0005765,GO:0005739,GO:0005764,GO:0005768,GO:0016020,GO:0005794,GO:0031966,GO:0031902,GO:0005886
scig1.0003143	GO:0071818,GO:0005730,GO:0005694,GO:0005737,GO:0005829,GO:0005654
scig1.0003163	GO:0043231,GO:0070971,GO:0005829,GO:0005783,GO:0005737
scig1.0003165	GO:0005829
scig1.0003195	GO:0031252,GO:0098685,GO:0070062,GO:0012505,GO:0035748,GO:0016020,GO:0070161,GO:0120157,GO:0045179,GO:0043203,GO:0110165,GO:0005886,GO:0048471,GO:0005815,GO:0001725,GO:0031982,GO:0005783,GO:0005911,GO:0005737,GO:0005829,GO:0099524,GO:0005739,GO:0005635,GO:0016324,GO:0014069,GO:0070160,GO:0098978,GO:0005938,GO:0005768,GO:0016363,GO:0030054,GO:0005634,GO:0036019,GO:0005923
scig1.0003207	GO:0016020,GO:0005811,GO:0005730,GO:0005737,GO:0005829
scig1.0003211	GO:0005737,GO:0005634
scig1.0003213	GO:0005829,GO:0005737,GO:0048471
scig1.0003273	GO:0005576,GO:0005634,GO:0005737,GO:0005615
scig1.0003330	GO:0005737,GO:1990716,GO:0031514,GO:1990391,GO:0030175,GO:0005886,GO:0110165,GO:0030027,GO:0005874,GO:0022626,GO:0005929,GO:0001725,GO:0005902,GO:0016607,GO:0016020,GO:0005930,GO:0005654,GO:0097542,GO:0016323,GO:0005634,GO:0097729,GO:0099053,GO:0005856,GO:0042995,GO:0016324
scig1.0003337	GO:0005576,GO:0005829,GO:0009986,GO:0005615,GO:0031092,GO:0005886,GO:0098552,GO:0016020
scig1.0003354	GO:0005739,GO:0045202,GO:0031672,GO:0016324,GO:0055037,GO:0045211,GO:0043005,GO:0043034,GO:0030315,GO:0005856,GO:0005764,GO:0005768,GO:0030018,GO:0005769,GO:0016323,GO:0016020,GO:0014704,GO:0031430,GO:0005886,GO:0042383,GO:0005737,GO:0005829
scig1.0003386	GO:0005654,GO:0005737,GO:0005829,GO:0045171,GO:0005634
scig1.0003389	GO:0005575
scig1.0003401	GO:0032421,GO:0005886,GO:0016020
scig1.0003407	GO:0045202,GO:0009986,GO:0005737,GO:0005925,GO:0070062
scig1.0003413	GO:0016020
scig1.0003423	GO:0005789,GO:0005634,GO:0005783,GO:0016020
scig1.0003428	GO:0005739,GO:0043231,GO:0031982,GO:0043229,GO:0005829,GO:0005737,GO:0005930
scig1.0003456	GO:0005929,GO:0009986,GO:0005615,GO:0005886,GO:0110165,GO:0005829,GO:0005737,GO:0033165,GO:0005654,GO:0016020,GO:0032579,GO:0042995,GO:0031410,GO:0033166,GO:0072534,GO:0005634,GO:0005576,GO:0045202,GO:0001750,GO:0043235
scig1.0003464	GO:0032588,GO:0005794,GO:0016020,GO:0010008,GO:0005765,GO:0000139,GO:0043231,GO:0033106
scig1.0003482	GO:0005794,GO:0016020,GO:0032580
scig1.0003497	GO:0016020,GO:0010008,GO:0005886,GO:0009986,GO:0005768
scig1.0003517	GO:0016020,GO:0005886,GO:0005829,GO:0005737
scig1.0003532	GO:0005856,GO:0005865,GO:0030018,GO:0005737
scig1.0003571	GO:0005654,GO:0000151,GO:0031463,GO:0005829,GO:0005737,GO:0031462,GO:0097413,GO:0019005,GO:0031464,GO:0015030,GO:0016604,GO:0005634
scig1.0003592	GO:0005634,GO:0005576,GO:0016020,GO:0005886
scig1.0003593	GO:0005739,GO:0005789,GO:0005634,GO:0140268,GO:0016020,GO:0005886,GO:0031966,GO:0098793,GO:0005783
scig1.0003610	GO:0043005,GO:0005764,GO:0042995,GO:0030315,GO:0032991,GO:0005856,GO:0043034,GO:0005634,GO:1904115,GO:0030018,GO:0005923,GO:0043194,GO:0045202,GO:0033270,GO:0016328,GO:0045211,GO:0033268,GO:0005886,GO:0009986,GO:0016529,GO:0005783,GO:0030424,GO:0042383,GO:0005737,GO:0005829,GO:0031594,GO:0016323,GO:0030425,GO:0005794,GO:0016020,GO:0014704,GO:0014731,GO:0009925,GO:0005654
scig1.0003629	GO:0005634
scig1.0003644	GO:0005576,GO:0062023,GO:0098830,GO:0005764,GO:0005765,GO:0098982,GO:0031904,GO:0005739,GO:0045121,GO:0005615,GO:0042470,GO:0010008
scig1.0003645	GO:0005730,GO:0005886,GO:0005737,GO:0000151,GO:0031410,GO:0005634,GO:0043231
scig1.0003676	GO:0016020,GO:0005743,GO:0005739
scig1.0003691	GO:0080008,GO:1990904,GO:0005730,GO:0005634
scig1.0003699	GO:0005829,GO:0070062
scig1.0003715	GO:0005739,GO:0005634,GO:0070062,GO:0005811,GO:0005829,GO:0005737
scig1.0003720	GO:0005815,GO:0005737,GO:0015630,GO:0002177,GO:0005856,GO:0005813
scig1.0003721	GO:0005737,GO:0005739
scig1.0003741	GO:0005886,GO:0005737,GO:0005829,GO:0005925,GO:0016020,GO:0070161,GO:0002102,GO:0032587,GO:0005856,GO:0042995,GO:0030054,GO:0030055
scig1.0003754	GO:0005654,GO:0016020,GO:0005886,GO:0005737,GO:0016363,GO:0005856,GO:0005634
scig1.0003768	GO:0031672,GO:0045211,GO:0043005,GO:0005856,GO:0170014,GO:0030673,GO:0030018,GO:0016323,GO:0014731,GO:0016020,GO:0031430,GO:0005886,GO:0016529,GO:0009898,GO:0042383,GO:0005737,GO:0005829
scig1.0003786	GO:0005634
scig1.0003808	GO:0005634,GO:0000785,GO:0005667,GO:0005654
scig1.0003837	GO:0005576,GO:0045202,GO:0005783
scig1.0003896	GO:0031410,GO:0005829,GO:0005802,GO:0005794
scig1.0003930	GO:0016020,GO:0005575
scig1.0003938	GO:0098890,GO:0005829,GO:0031594,GO:0005654,GO:0032991,GO:0045202
scig1.0003949	GO:0005654,GO:0005737,GO:0005927,GO:0005634
scig1.0003950	GO:0005576
scig1.0003988	GO:0016020,GO:0010008,GO:0043231,GO:0005768
scig1.0003994	GO:0043025,GO:0016323,GO:0016020,GO:0005886,GO:0009986,GO:0030424,GO:0016324,GO:0043679
scig1.0004013	GO:0005739,GO:0005759,GO:0005737
scig1.0004110	GO:0016020,GO:0005783,GO:0005789
scig1.0004118	GO:0005737
scig1.0004125	GO:0005789,GO:0005634,GO:0005576,GO:0031965,GO:0005783,GO:0005575,GO:0016020
scig1.0004126	GO:0046930,GO:0016020,GO:0005737,GO:0005741,GO:0043227,GO:0005739
scig1.0004147	GO:0042995,GO:0005856,GO:0036064,GO:0005737,GO:0005929,GO:0005874,GO:0097731
scig1.0004173	GO:0005829,GO:0005737,GO:0005783,GO:0012505,GO:0016020,GO:0005789
scig1.0004176	GO:0048471,GO:0005886,GO:0042585,GO:0005829,GO:0005737,GO:0070062,GO:0030425,GO:0043025,GO:0005654,GO:0097546,GO:0016020,GO:0044297,GO:0043005,GO:0005634,GO:0036126,GO:0005952,GO:0005739,GO:0001669,GO:0005813
scig1.0004219	GO:0005634,GO:0005739,GO:0005694,GO:0005737,GO:0005829,GO:0045239
scig1.0004235	GO:0005886
scig1.0004262	GO:0005737,GO:0005886
scig1.0004272	GO:0005689,GO:0071008,GO:0005634,GO:0071013,GO:0005681,GO:0005654,GO:0071011,GO:0016607,GO:0005737,GO:0005730
scig1.0004274	GO:0070161,GO:0014704,GO:0016020,GO:0005903,GO:0015629,GO:0005925,GO:0042383,GO:0005737,GO:0044291,GO:0005911,GO:0045121,GO:0005915,GO:0005886,GO:0001725,GO:0005884,GO:0090637,GO:1990357,GO:0061826,GO:0090636,GO:0005916,GO:0005912,GO:0030018,GO:0002102,GO:0043034,GO:0005856,GO:0032991,GO:0042995
scig1.0004315	GO:0016020,GO:0005794,GO:0005576,GO:0032580
scig1.0004319	GO:0005886,GO:0016020
scig1.0004334	GO:0005634,GO:0005730,GO:0005737,GO:0005694,GO:0016607,GO:0005654
scig1.0004377	GO:0005886,GO:0016323,GO:0016020
scig1.0004434	GO:0005794,GO:0070062,GO:0005737,GO:0005783,GO:0005615,GO:0043231,GO:0005576,GO:0005764
scig1.0004436	GO:0005654,GO:0005737,GO:0005667,GO:0000785,GO:0043231,GO:0016513,GO:0005634
scig1.0004495	GO:0005737,GO:0015629,GO:0035861,GO:0005634,GO:0042995,GO:0005856,GO:0005885
scig1.0004513	GO:0005886,GO:0016020
scig1.0004514	GO:0005737,GO:0005634
scig1.0004531	GO:0005856,GO:0005905,GO:0060170,GO:0031410,GO:0030672,GO:0043231,GO:0098978,GO:0071439,GO:0030125,GO:0030118,GO:0098835,GO:0005886,GO:0005802,GO:0030130,GO:0030136,GO:0005829,GO:0030132,GO:0005737,GO:0099631,GO:0005819,GO:0098843,GO:0030659,GO:0016020
scig1.0004543	GO:0043186,GO:0005739,GO:0045202,GO:0033391,GO:0005575,GO:0005737,GO:0071546,GO:0005886,GO:1990904
scig1.0004546	GO:0045202,GO:0005856,GO:0070161,GO:0005794,GO:0005795,GO:0005737,GO:0005911,GO:0098793
scig1.0004549	GO:0005575
scig1.0004551	GO:0005886,GO:0009986,GO:0016020,GO:0005739
scig1.0004572	GO:0016020,GO:0005794,GO:0005654,GO:0005737,GO:0005829,GO:0005802
scig1.0004583	GO:0000781,GO:0016605,GO:0005634,GO:0005694,GO:0005575,GO:0030915
scig1.0004592	GO:0005764,GO:0005737,GO:0043202,GO:0110165
scig1.0004617	GO:0001527,GO:0098794,GO:0005634,GO:0005576,GO:0098637,GO:0031410,GO:0062023,GO:0005938,GO:0071944,GO:0042995,GO:0045211,GO:0045202,GO:0005604,GO:0005737,GO:0030424,GO:0005575,GO:0005886,GO:0110165,GO:0005615,GO:0009986,GO:0016020,GO:0045335,GO:0001891,GO:0031012,GO:0043083,GO:0043025,GO:0016323
scig1.0004639	GO:0070062,GO:0031012,GO:0005615,GO:0072562,GO:0005576
scig1.0004640	GO:0110078,GO:0005737,GO:0031932,GO:0070209,GO:0005634,GO:0031931
scig1.0004678	GO:0005576,GO:0016020,GO:0005615
scig1.0004705	GO:0043231,GO:0012505,GO:0005794,GO:0031982,GO:0005575,GO:0005802
scig1.0004753	GO:0005829,GO:0005737,GO:0016020,GO:0005768,GO:0005769,GO:0031901,GO:0043231
scig1.0004756	GO:0005737,GO:0005829
scig1.0004799	GO:0005886,GO:0016020
scig1.0004800	GO:0005739,GO:0005740,GO:0005768,GO:0005576,GO:0009941,GO:0005794,GO:0009507,GO:0005802
scig1.0004808	GO:0033166,GO:0031410,GO:0005576,GO:0032579,GO:0005886,GO:0016020,GO:0070062
scig1.0004832	GO:0016324,GO:0043220,GO:0070160,GO:0098978,GO:0000139,GO:0045177,GO:0005768,GO:0005764,GO:0005923,GO:0005634,GO:0070062,GO:0098685,GO:0031252,GO:0005654,GO:0120157,GO:0016020,GO:0005903,GO:0009986,GO:0005886,GO:0110165,GO:0005829,GO:0045171,GO:0015630,GO:0005737
scig1.0004833	GO:0042575
scig1.0004836	GO:0000785,GO:0005634
scig1.0004850	GO:0005634,GO:0005575
scig1.0004889	GO:0005764,GO:0005576,GO:0005634,GO:0005654,GO:0005794,GO:0005730,GO:0005829,GO:0005737
scig1.0004895	GO:0031256,GO:0016020,GO:0005886,GO:0009897,GO:0071944,GO:0005576
scig1.0004914	GO:0016604,GO:0005743,GO:0031942,GO:0005739,GO:0016020
scig1.0004935	GO:0005634,GO:0005829,GO:0005737,GO:0005886
scig1.0004941	GO:0005765,GO:0005764,GO:0005768,GO:0031901,GO:0010008,GO:0016020,GO:0036020
scig1.0004963	GO:0005777,GO:0005575,GO:0005829,GO:0005782,GO:0097731
scig1.0004964	GO:0005634,GO:0032991,GO:0031391,GO:0005654,GO:0005663
scig1.0004984	GO:0031012,GO:0016323,GO:0016020,GO:0098552,GO:0005886,GO:0005929,GO:0005615,GO:0009986,GO:0005783,GO:0016324,GO:0000922,GO:0062023,GO:0060170,GO:0045177,GO:0042995,GO:0001527,GO:0005576
scig1.0005025	GO:0005783,GO:0016020,GO:0005789
scig1.0005037	GO:0043231,GO:0005634,GO:0016020,GO:0005654,GO:0005737,GO:0005829
scig1.0005039	GO:0001750,GO:0016324,GO:0001917,GO:0031410,GO:0042995,GO:0016020,GO:0005794,GO:1990531,GO:0030658,GO:0005783,GO:0005886
scig1.0005067	GO:0005575
scig1.0005096	GO:0005737,GO:0005575
scig1.0005104	GO:0016020,GO:0045335,GO:0030659,GO:0061474,GO:0030670,GO:0031410
scig1.0005115	GO:0005758,GO:0005654,GO:0032991,GO:0005634,GO:0005739
scig1.0005137	GO:0005634,GO:0005681,GO:0071005,GO:0005737,GO:0005654
scig1.0005180	GO:0005576,GO:0005865,GO:0005634,GO:0030018,GO:0043226,GO:0005737,GO:0031674,GO:0005829,GO:0005886,GO:0009986,GO:0005615,GO:0016020,GO:0031430,GO:0031012,GO:0000794,GO:0070062
scig1.0005181	GO:0036064,GO:0097431,GO:0005737,GO:0005874,GO:0005886,GO:0070938,GO:0005929,GO:0016020,GO:0005814,GO:0016323,GO:0031616,GO:0051233,GO:0032133,GO:0043005,GO:0005856,GO:0042995,GO:0000776,GO:0005876,GO:0005813,GO:0000922
scig1.0005196	GO:0005634,GO:0005681,GO:0071013,GO:0005737,GO:1990904
scig1.0005197	GO:0043231,GO:0035658
scig1.0005215	GO:0005634
scig1.0005222	GO:0005634,GO:0000792,GO:0005654,GO:0035102,GO:0031519,GO:0005694,GO:0000791
scig1.0005228	GO:0005654,GO:0005634,GO:0032991
scig1.0005254	GO:0016020,GO:0005778,GO:0005777,GO:1990429
scig1.0005314	GO:0005739,GO:0045251,GO:0005759
scig1.0005318	GO:0005737,GO:0031253,GO:0045171,GO:0005829,GO:0055038,GO:0030136,GO:0005886,GO:0045334,GO:0042470,GO:0016020,GO:0010008,GO:0070062,GO:0031410,GO:0005905,GO:0005768,GO:0030669
scig1.0005344	GO:0016020,GO:0005886
scig1.0005355	GO:0098793,GO:0016020
scig1.0005396	GO:0005576
scig1.0005408	GO:0005581,GO:0005576,GO:0062023,GO:0031012,GO:0005615
scig1.0005422	GO:0005929,GO:0042995
scig1.0005432	GO:0000139,GO:0016020,GO:0005794
scig1.0005435	GO:0005654,GO:0005794,GO:0016020,GO:0005886,GO:0000139,GO:0002178,GO:0005634
